α,p,l
0.05,0.73,1.1418592482226277
0.05,0.74,1.138085459357231
0.05,0.75,1.1342489739753803
0.05,0.76,1.1303910937053656
0.05,0.77,1.1265502735401274
0.05,0.78,1.1227615491494878
0.05,0.79,1.119056127143502
0.05,0.8,1.115461128531238
0.05,0.81,1.1119994717430972
0.05,0.82,1.1086898788440582
0.05,0.83,1.1055469868897447
0.05,0.84,1.102581545658257
0.05,0.85,1.0998006830942773
0.05,0.86,1.0972082205801286
0.05,0.87,1.0948050214499585
0.05,0.88,1.092589357841233
0.05,0.89,1.0905572828965615
0.05,0.9,1.0887029973681142
0.05,0.91,1.0870192017342646
0.05,0.92,1.0854974269304527
0.05,0.93,1.0841283386597271
0.05,0.94,1.0829020119372441
0.05,0.95,1.0818081740078578
0.05,0.96,1.0808364150419119
0.05,0.97,1.0799763670583842
0.05,0.98,1.0792178523532066
0.05,0.99,1.0785510033376062
0.05,1.0,1.0779663561354247
0.051,0.61,1.1591499345317577
0.051,0.62,1.1584923611615385
0.051,0.63,1.157415943012408
0.051,0.64,1.1559211752875613
0.051,0.65,1.1540195523293544
0.051,0.66,1.1517323113744742
0.051,0.67,1.1490889943538796
0.051,0.68,1.1461258956442584
0.051,0.69,1.142884461378047
0.051,0.7,1.1394097007413977
0.051,0.71,1.135748662305558
0.051,0.72,1.1319490195454796
0.051,0.73,1.1280577999768375
0.051,0.74,1.1241202824052683
0.051,0.75,1.120179077158145
0.051,0.76,1.1162733952840709
0.051,0.77,1.1124385048719598
0.051,0.78,1.1087053660646242
0.051,0.79,1.1051004311246369
0.051,0.8,1.1016455920682435
0.051,0.81,1.0983582558592366
0.051,0.82,1.0952515258363087
0.051,0.83,1.092334467783119
0.051,0.84,1.0896124396655789
0.051,0.85,1.0870874653717764
0.051,0.86,1.0847586346146438
0.051,0.87,1.082622513325015
0.051,0.88,1.080673551219607
0.051,0.89,1.078904475642804
0.051,0.9,1.077306663144449
0.051,0.91,1.0758704824839032
0.051,0.92,1.0745856047819278
0.051,0.93,1.0734412783362124
0.051,0.94,1.0724265671517097
0.051,0.95,1.0715305535069526
0.051,0.96,1.070742505888237
0.051,0.97,1.070052014390484
0.051,0.98,1.0694490962287642
0.051,0.99,1.0689242743543053
0.051,1.0,1.0684686323516708
0.052,0.59,1.1518661830009007
0.052,0.6,1.1515661909504302
0.052,0.61,1.1508372149986181
0.052,0.62,1.1496695071529377
0.052,0.63,1.148066127966193
0.052,0.64,1.1460417703289447
0.052,0.65,1.1436213203706587
0.052,0.66,1.1408382324667337
0.052,0.67,1.1377327957223786
0.052,0.68,1.1343503657105451
0.052,0.69,1.130739628424828
0.052,0.7,1.126950954199551
0.052,0.71,1.1230348885933472
0.052,0.72,1.1190408157319103
0.052,0.73,1.1150158180758052
0.052,0.74,1.1110037456189255
0.052,0.75,1.10704449759807
0.052,0.76,1.1031735112323404
0.052,0.77,1.0994214450092126
0.052,0.78,1.09581403866978
0.052,0.79,1.092372128295866
0.052,0.8,1.0891117926630536
0.052,0.81,1.086044606134378
0.052,0.82,1.0831779736293197
0.052,0.83,1.0805155243922533
0.052,0.84,1.0780575431803914
0.052,0.85,1.075801419879231
0.052,0.86,1.0737421012379187
0.052,0.87,1.071872531226837
0.052,0.88,1.0701840693128286
0.052,0.89,1.0686668786110294
0.052,0.9,1.0673102783227064
0.052,0.91,1.0661030570490304
0.052,0.92,1.0650337454484875
0.052,0.93,1.0640908482681133
0.052,0.94,1.0632630370296008
0.052,0.95,1.062539305607019
0.052,0.96,1.0619090916186513
0.052,0.97,1.0613623670025278
0.052,0.98,1.060889701387709
0.052,0.99,1.0604823019463434
0.052,1.0,1.0601320333490394
0.053,0.57,1.1449436536848063
0.053,0.58,1.1450434630498572
0.053,0.59,1.144715513626824
0.053,0.6,1.143936887893747
0.053,0.61,1.142699324770314
0.053,0.62,1.1410082319376897
0.053,0.63,1.1388813354096698
0.053,0.64,1.1363470498250117
0.053,0.65,1.133442657731359
0.053,0.66,1.130212385640966
0.053,0.67,1.1267054596059105
0.053,0.68,1.1229742144149013
0.053,0.69,1.119072319269454
0.053,0.7,1.1150531699686728
0.053,0.71,1.1109684841656498
0.053,0.72,1.106867122981956
0.053,0.73,1.1027941498559761
0.053,0.74,1.098790126464893
0.053,0.75,1.0948906362399105
0.053,0.76,1.091126018573191
0.053,0.77,1.0875212913377095
0.053,0.78,1.0840962357381083
0.053,0.79,1.0808656156240233
0.053,0.8,1.0778395030084174
0.053,0.81,1.075023682387046
0.053,0.82,1.0724201082815992
0.053,0.83,1.0700273929622484
0.053,0.84,1.0678413042967376
0.053,0.85,1.0658552569015398
0.053,0.86,1.064060783048244
0.053,0.87,1.0624479729536984
0.053,0.88,1.0610058770403452
0.053,0.89,1.059722865412818
0.053,0.9,1.0585869421084029
0.053,0.91,1.0575860136190705
0.053,0.92,1.056708112750053
0.053,0.93,1.0559415800898442
0.053,0.94,1.0552752062469668
0.053,0.95,1.0546983385958917
0.053,0.96,1.0542009566088695
0.053,0.97,1.053773719974397
0.053,0.98,1.0534079936581977
0.053,0.99,1.0530958538880775
0.053,1.0,1.0528300787753304
0.054,0.54,1.1373529933115014
0.054,0.55,1.1382339737913318
0.054,0.56,1.1387602859637476
0.054,0.57,1.138876184170004
0.054,0.58,1.138542424558319
0.054,0.59,1.1377361547242815
0.054,0.6,1.136450258222214
0.054,0.61,1.1346922199502008
0.054,0.62,1.13248259684572
0.054,0.63,1.1298531898400939
0.054,0.64,1.12684501776956
0.054,0.65,1.1235061925409
0.054,0.66,1.1198897882411694
0.054,0.67,1.1160517862079287
0.054,0.68,1.1120491645670725
0.054,0.69,1.1079381856109938
0.054,0.7,1.1037729187427432
0.054,0.71,1.0996040215071732
0.054,0.72,1.0954777872306591
0.054,0.73,1.0914354555527246
0.054,0.74,1.0875127720079818
0.054,0.75,1.0837397749703248
0.054,0.76,1.0801407827074776
0.054,0.77,1.0767345498876213
0.054,0.78,1.0735345614099132
0.054,0.79,1.0705494316132247
0.054,0.8,1.0677833784349173
0.054,0.81,1.065236744618808
0.054,0.82,1.0629065412958467
0.054,0.83,1.0607869928973777
0.054,0.84,1.058870066161769
0.054,0.85,1.0571459697563947
0.054,0.86,1.0556036145991212
0.054,0.87,1.0542310282107663
0.054,0.88,1.0530157192867224
0.054,0.89,1.0519449911012955
0.054,0.9,1.0510062043407447
0.054,0.91,1.0501869915121298
0.054,0.92,1.0494754262236445
0.054,0.93,1.0488601514187545
0.054,0.94,1.0483304711188035
0.054,0.95,1.0478764104375267
0.054,0.96,1.0474887486266482
0.054,0.97,1.047159029742631
0.054,0.98,1.0468795552345531
0.054,0.99,1.046643362380809
0.054,1.0,1.046444192080839
0.055,0.53,1.131612701179922
0.055,0.54,1.132568801930985
0.055,0.55,1.1331533151917812
0.055,0.56,1.133307503861647
0.055,0.57,1.132990428837554
0.055,0.58,1.1321788027296933
0.055,0.59,1.1308662389206183
0.055,0.6,1.1290619718711676
0.055,0.61,1.126789145505433
0.055,0.62,1.1240827792713757
0.055,0.63,1.1209875263092677
0.055,0.64,1.1175553358429051
0.055,0.65,1.1138431236008965
0.055,0.66,1.1099105411702963
0.055,0.67,1.10581791916081
0.055,0.68,1.1016244413547778
0.055,0.69,1.0973865889412047
0.055,0.7,1.093156876583871
0.055,0.71,1.0889828863159756
0.055,0.72,1.0849065916950065
0.055,0.73,1.0809639536545086
0.055,0.74,1.0771847611959628
0.055,0.75,1.073592684429643
0.055,0.76,1.07020550430785
0.055,0.77,1.0670354824030088
0.055,0.78,1.0640898349081924
0.055,0.79,1.06137127729109
0.055,0.8,1.05887860932731
0.055,0.81,1.0566073142113928
0.055,0.82,1.0545501497698406
0.055,0.83,1.052697714205236
0.055,0.84,1.0510389730637113
0.055,0.85,1.0495617380737758
0.055,0.86,1.0482530920383193
0.055,0.87,1.0470997570050493
0.055,0.88,1.0460884054643282
0.055,0.89,1.0452059163297622
0.055,0.9,1.044439578972446
0.055,0.91,1.0437772496481652
0.055,0.92,1.0432074653326222
0.055,0.93,1.0427195203228343
0.055,0.94,1.0423035110344325
0.055,0.95,1.0419503542837238
0.055,0.96,1.0416517840445345
0.055,0.97,1.0414003312615436
0.055,0.98,1.0411892908256466
0.055,0.99,1.0410126793073184
0.055,1.0,1.0408651865285006
0.056,0.52,1.1263505595410943
0.056,0.53,1.1274014530900205
0.056,0.54,1.128065628431684
0.056,0.55,1.128280612570224
0.056,0.56,1.128003092122848
0.056,0.57,1.1272087510539146
0.056,0.58,1.1258914365646229
0.056,0.59,1.124061739167964
0.056,0.6,1.121745097008211
0.056,0.61,1.118979548918224
0.056,0.62,1.115813265852205
0.056,0.63,1.112301987142365
0.056,0.64,1.108506477920669
0.056,0.65,1.1044901087031245
0.056,0.66,1.1003166393238446
0.056,0.67,1.096048268837524
0.056,0.68,1.0917439922126109
0.056,0.69,1.0874582848885685
0.056,0.7,1.0832401185463723
0.056,0.71,1.0791322964103187
0.056,0.72,1.0751710844357412
0.056,0.73,1.0713861059552316
0.056,0.74,1.0678004616539236
0.056,0.75,1.0644310338564915
0.056,0.76,1.061288933656033
0.056,0.77,1.0583800509543058
0.056,0.78,1.0557056705470933
0.056,0.79,1.0532631215216892
0.056,0.8,1.0510464320157809
0.056,0.81,1.0490469664519555
0.056,0.82,1.0472540274065287
0.056,0.83,1.0456554090590366
0.056,0.84,1.044237893528321
0.056,0.85,1.0429876852215463
0.056,0.86,1.0418907815447822
0.056,0.87,1.0409332809325824
0.056,0.88,1.0401016311677656
0.056,0.89,1.0393828224248713
0.056,0.9,1.038764530441656
0.056,0.91,1.0382352157720829
0.056,0.92,1.037784185274738
0.056,0.93,1.0374016219144946
0.056,0.94,1.0370785886701617
0.056,0.95,1.0368070119076165
0.056,0.96,1.0365796490492496
0.056,0.97,1.0363900447905536
0.056,0.99,1.036101913004504
0.057,0.5,1.120032788015773
0.057,0.51,1.1215105343565424
0.057,0.52,1.1226755733273883
0.057,0.53,1.1234409080190977
0.057,0.54,1.123739474863191
0.057,0.55,1.1235247971232372
0.057,0.56,1.122770832961472
0.057,0.57,1.121471075674226
0.057,0.58,1.1196370022093356
0.057,0.59,1.1172959939891889
0.057,0.6,1.114488870731984
0.057,0.61,1.1112671837526351
0.057,0.62,1.1076904112829595
0.057,0.63,1.103823186379695
0.057,0.64,1.0997326700035872
0.057,0.65,1.0954861599638854
0.057,0.66,1.091149002653181
0.057,0.67,1.0867828506447823
0.057,0.68,1.0824442867679014
0.057,0.69,1.0781838153287995
0.057,0.7,1.0740452044490112
0.057,0.71,1.0700651504336356
0.057,0.72,1.0662732257453595
0.057,0.73,1.062692066376076
0.057,0.74,1.0593377518246845
0.057,0.75,1.0562203310314562
0.057,0.76,1.053344449945436
0.057,0.77,1.0507100403553147
0.057,0.78,1.0483130346623735
0.057,0.79,1.0461460769344768
0.057,0.8,1.0441992064401384
0.057,0.81,1.0424604955880277
0.057,0.82,1.0409166295374073
0.057,0.83,1.039553419523541
0.057,0.84,1.0383562460531226
0.057,0.85,1.0373104315214317
0.057,0.86,1.0364015444860732
0.057,0.87,1.0356156398389544
0.057,0.88,1.034939440511074
0.057,0.89,1.0343604672020974
0.057,0.9,1.0338671230344734
0.057,0.91,1.0334487400772385
0.057,0.92,1.0330955944510114
0.057,0.93,1.032798896289375
0.057,0.94,1.0325507602598434
0.057,0.95,1.0323441616966793
0.058,0.49,1.1154240334052035
0.058,0.5,1.1170382237398737
0.058,0.51,1.1183362289721168
0.058,0.52,1.1192241353103898
0.058,0.53,1.1196293185870931
0.058,0.54,1.1195012309250514
0.058,0.55,1.1188112929813143
0.058,0.56,1.1175519524444666
0.058,0.57,1.1157350145496083
0.058,0.58,1.113389383159669
0.058,0.59,1.1105583706182516
0.058,0.6,1.107296741495913
0.058,0.61,1.1036676508779697
0.058,0.62,1.0997396239980455
0.058,0.63,1.0955837032062075
0.058,0.64,1.0912708629820778
0.058,0.65,1.0868697663568256
0.058,0.66,1.082444908807166
0.058,0.67,1.0780551701526118
0.058,0.68,1.0737527725031817
0.058,0.69,1.0695826236966595
0.058,0.7,1.0655820113413979
0.058,0.71,1.0617806025895042
0.058,0.72,1.058200698864037
0.058,0.73,1.0548576925000435
0.058,0.74,1.0517606730463633
0.058,0.75,1.0489131341616837
0.058,0.76,1.0463137369657316
0.058,0.77,1.043957091753715
0.058,0.78,1.0418345265973772
0.058,0.79,1.039934818076016
0.058,0.8,1.0382448658393513
0.058,0.81,1.036750298632041
0.058,0.82,1.0354360046283797
0.058,0.83,1.0342865833364696
0.058,0.84,1.0332867199015459
0.058,0.85,1.032421485388064
0.058,0.86,1.031676568607855
0.058,0.87,1.0310384463709037
0.058,0.88,1.0304944997643997
0.058,0.89,1.0300330843184207
0.058,0.9,1.0296435617949702
0.059,0.48,1.111116864635532
0.059,0.49,1.1128812848269538
0.059,0.5,1.1143302750860131
0.059,0.51,1.1153619127914463
0.059,0.52,1.1158969241477115
0.059,0.53,1.1158796552690458
0.059,0.54,1.1152780512658984
0.059,0.55,1.1140827047002784
0.059,0.56,1.1123050878426979
0.059,0.57,1.1099751220710428
0.059,0.58,1.1071382613826208
0.059,0.59,1.1038522757097116
0.059,0.6,1.100183915081077
0.059,0.61,1.0962056200278598
0.059,0.62,1.09199241982866
0.059,0.63,1.0876191311981804
0.059,0.64,1.0831579386815604
0.059,0.65,1.0786764068148051
0.059,0.66,1.0742359450683447
0.059,0.67,1.069890721186269
0.059,0.68,1.065686997706886
0.059,0.69,1.0616628506395631
0.059,0.7,1.0578482184894473
0.059,0.71,1.054265223740118
0.059,0.72,1.050928706958583
0.059,0.73,1.0478469151640761
0.059,0.74,1.045022290223548
0.059,0.75,1.0424523090274562
0.059,0.76,1.0401303343388957
0.059,0.77,1.0380464428667602
0.059,0.78,1.036188204769267
0.059,0.79,1.0345413960454586
0.059,0.8,1.0330906318324395
0.059,0.81,1.031819914313912
0.059,0.82,1.0307130936713411
0.059,0.83,1.0297542442573968
0.059,0.84,1.0289279609839561
0.059,0.85,1.0282195828759264
0.059,0.86,1.027615351955044
0.06,0.46,1.1049598375135796
0.06,0.47,1.107063239085209
0.06,0.48,1.108989766597337
0.06,0.49,1.1106066118363143
0.06,0.5,1.1118026553313494
0.06,0.51,1.1124907644077258
0.06,0.52,1.112609009933023
0.06,0.53,1.1121207851114687
0.06,0.54,1.1110138849575646
0.06,0.55,1.1092986678093744
0.06,0.56,1.1070054668245732
0.06,0.57,1.1041814482832195
0.06,0.58,1.100887124962203
0.06,0.59,1.0971927285666272
0.06,0.6,1.0931746279492072
0.06,0.61,1.088911952952784
0.06,0.62,1.0844835506864294
0.06,0.63,1.0799653652485737
0.06,0.64,1.0754282962879897
0.06,0.65,1.0709365587218858
0.06,0.66,1.0665465371396785
0.06,0.67,1.0623061049914824
0.06,0.68,1.0582543610751172
0.06,0.69,1.0544217240715665
0.06,0.7,1.0508303195189541
0.06,0.71,1.0474945919654057
0.06,0.72,1.0444220772434927
0.06,0.73,1.041614274939896
0.06,0.74,1.0390675682844017
0.06,0.75,1.0367741470180536
0.06,0.76,1.0347228976006713
0.06,0.77,1.0329002337982132
0.06,0.78,1.0312908488077044
0.06,0.79,1.0298783773252929
0.06,0.8,1.0286459621581614
0.06,0.81,1.0275767250444712
0.06,0.82,1.026654145281615
0.06,0.83,1.0258623526383646
0.061,0.45,1.1009663781115757
0.061,0.46,1.1032183459981204
0.061,0.47,1.1053163961746646
0.061,0.48,1.10711637699613
0.061,0.49,1.1084966987960971
0.061,0.5,1.1093610429544927
0.061,0.51,1.109639896295369
0.061,0.52,1.1092908740485348
0.061,0.53,1.1082978825274208
0.061,0.54,1.1066692470474495
0.061,0.55,1.1044349867692294
0.061,0.56,1.1016434539083806
0.061,0.57,1.0983575701469788
0.061,0.58,1.0946508899560623
0.061,0.59,1.0906037020299952
0.061,0.6,1.0862993500288305
0.061,0.61,1.0818209164633907
0.061,0.62,1.0772483728128763
0.061,0.63,1.0726562583310326
0.061,0.64,1.0681119122896117
0.061,0.65,1.0636742516686943
0.061,0.66,1.059393059795797
0.061,0.67,1.0553087317099
0.061,0.68,1.0514524090312742
0.061,0.69,1.0478464303371702
0.061,0.7,1.0445050216395715
0.061,0.71,1.0414351545112508
0.061,0.72,1.0386375056198134
0.061,0.73,1.0361074598432887
0.061,0.74,1.0338361087891375
0.061,0.75,1.0318112065972154
0.061,0.76,1.0300180547170394
0.061,0.77,1.0284402964211503
0.061,0.78,1.0270606098209334
0.061,0.79,1.02586129490323
0.062,0.44,1.0971421965621686
0.062,0.45,1.0995410014383096
0.062,0.46,1.1018168625402356
0.062,0.47,1.103813119618171
0.062,0.48,1.105396371232861
0.062,0.49,1.1064596754052871
0.062,0.5,1.1069244847736066
0.062,0.51,1.1067412510674717
0.062,0.52,1.1058887361814564
0.062,0.53,1.1043721554205916
0.062,0.54,1.1022203465247604
0.062,0.55,1.0994822027590827
0.062,0.56,1.0962226293213153
0.062,0.57,1.0925182814506431
0.062,0.58,1.0884533234435692
0.062,0.59,1.084115414787979
0.062,0.6,1.0795920876747513
0.062,0.61,1.074967633939972
0.062,0.62,1.0703205731849337
0.062,0.63,1.0657217307704476
0.062,0.64,1.0612329170199073
0.062,0.65,1.0569061687949468
0.062,0.66,1.0527834922783676
0.062,0.67,1.0488970312433707
0.062,0.68,1.0452695776864767
0.062,0.69,1.0419153404567456
0.062,0.7,1.0388408912152616
0.062,0.71,1.0360462144239162
0.062,0.72,1.0335257978499606
0.062,0.73,1.0312697111638793
0.062,0.74,1.029264631658137
0.062,0.75,1.027494787177291
0.062,0.76,1.025942796481957
0.063,0.43,1.0934551724182868
0.063,0.44,1.0959940899285803
0.063,0.45,1.098450137515764
0.063,0.46,1.1006529965105092
0.063,0.47,1.1024560688040028
0.063,0.48,1.1037402554774092
0.063,0.49,1.104416386711276
0.063,0.5,1.1044261990190267
0.063,0.51,1.1037418748050192
0.063,0.52,1.1023642640063904
0.063,0.53,1.1003199902078045
0.063,0.54,1.097657699757809
0.063,0.55,1.0944437410464178
0.063,0.56,1.0907575640109415
0.063,0.57,1.0866871109834315
0.063,0.58,1.0823244343263188
0.063,0.59,1.0777617295999915
0.063,0.6,1.0730879208274309
0.063,0.61,1.068385881717513
0.063,0.62,1.0637303274992633
0.063,0.63,1.0591863692319932
0.063,0.64,1.0548086879081362
0.063,0.65,1.050641260152491
0.063,0.66,1.0467175507791215
0.063,0.67,1.0430610791717219
0.063,0.68,1.0396862652321344
0.063,0.69,1.0365994650715853
0.063,0.7,1.0338001151967258
0.063,0.71,1.031281915219277
0.063,0.72,1.029033991796765
0.063,0.73,1.027041999506079
0.064,0.42,1.0898787422723013
0.064,0.43,1.0925450839383344
0.064,0.44,1.0951788693628055
0.064,0.45,1.097595029586611
0.064,0.46,1.0996323757682769
0.064,0.47,1.101158045011419
0.064,0.48,1.1020705287587025
0.064,0.49,1.102301128423164
0.064,0.5,1.1018138201557237
0.064,0.51,1.1006036346222134
0.064,0.52,1.0986937580464546
0.064,0.53,1.0961316314667247
0.064,0.54,1.0929843641236778
0.064,0.55,1.089333785614468
0.064,0.56,1.0852714440283189
0.064,0.57,1.0808938195422553
0.064,0.58,1.0762979714954206
0.064,0.59,1.0715777783382063
0.064,0.6,1.0668208699757409
0.064,0.61,1.0621062957313048
0.064,0.62,1.0575029219969396
0.064,0.63,1.053068513846399
0.064,0.64,1.0488494254655008
0.064,0.65,1.0448808051783933
0.064,0.66,1.0411872112927667
0.064,0.67,1.0377835335899748
0.064,0.68,1.034676120384441
0.064,0.69,1.0318640209130794
0.064,0.7,1.0293402657001471
0.064,0.71,1.027093121969088
0.065,0.41,1.0863926202777212
0.065,0.42,1.0891666660082537
0.065,0.43,1.0919698792930943
0.065,0.44,1.094601458376355
0.065,0.45,1.0968842650454858
0.065,0.46,1.098670025047336
0.065,0.47,1.0998430659906508
0.065,0.48,1.1003223710394263
0.065,0.49,1.1000618835858473
0.065,0.5,1.0990491440920487
0.065,0.51,1.0973024619860203
0.065,0.52,1.0948669144362497
0.065,0.53,1.0918095164918915
0.065,0.54,1.088213924283615
0.065,0.55,1.0841750189458839
0.065,0.56,1.0797936801140244
0.065,0.57,1.0751720018653979
0.065,0.58,1.0704091385325278
0.065,0.59,1.0655978999684155
0.065,0.6,1.060822151433105
0.065,0.61,1.0561550166393467
0.065,0.62,1.0516578364169331
0.065,0.63,1.0473798012345101
0.065,0.64,1.0433581535104268
0.065,0.65,1.0396188443439482
0.065,0.66,1.0361775274412541
0.065,0.67,1.0330407786658324
0.065,0.68,1.0302074407609698
0.065,0.69,1.0276700074020884
0.066,0.4,1.082983622902464
0.066,0.41,1.085837471012478
0.066,0.42,1.088794785353184
0.066,0.43,1.0916382177240127
0.066,0.44,1.0941734130541605
0.066,0.45,1.096235043283032
0.066,0.46,1.097691368881158
0.066,0.47,1.0984470226385084
0.066,0.48,1.0984438874933442
0.066,0.49,1.0976601108393773
0.066,0.5,1.0961074446226384
0.066,0.51,1.09382721204559
0.066,0.52,1.0908852721761835
0.066,0.53,1.087366382929799
0.066,0.54,1.083368354789451
0.066,0.55,1.0789963492892354
0.066,0.56,1.0743576163675403
0.066,0.57,1.0695568922370677
0.066,0.58,1.0646926028262726
0.066,0.59,1.0598539441952253
0.066,0.6,1.0551188459584389
0.066,0.61,1.050552770141509
0.066,0.62,1.0462082577806964
0.066,0.63,1.0421251091570065
0.066,0.64,1.0383310698770682
