α,p,l
0.23,0.53,5.556498201461
0.23,0.54,5.555035297248001
0.23,0.55,5.553675584375
0.23,0.56,5.5524136939519995
0.23,0.57,5.551244436489
0.23,0.58,5.550162799136
0.23,0.59,5.549163942923
0.23,0.6,5.5482432
0.23,0.61,5.547396070876999
0.23,0.62,5.546618221664
0.23,0.63,5.545905481310999
0.23,0.64,5.545253838848
0.23,0.65,5.544659440625
0.23,0.66,5.544118587552
0.23,0.67,5.543627732339
0.23,0.68,5.543183476736
0.23,0.69,5.542782568773
0.23,0.7,5.5424219
0.23,0.71,5.542098502727
0.23,0.72,5.541809547264
0.23,0.73,5.541552339161
0.23,0.74,5.541324316448
0.23,0.75,5.541123046875001
0.23,0.76,5.540946225152
0.23,0.77,5.540791670189
0.23,0.78,5.540657322336
0.23,0.79,5.540541240623
0.23,0.8,5.540441599999999
0.23,0.81,5.540356688577
0.23,0.82,5.540284904864
0.23,0.83,5.540224755011
0.23,0.84,5.540174850048
0.23,0.85,5.540133903125
0.23,0.86,5.540100726752
0.23,0.87,5.540074230039
0.23,0.88,5.540053415936
0.23,0.89,5.540037378473
0.23,0.9,5.5400253
0.23,0.91,5.540016448427
0.23,0.92,5.540010174464
0.23,0.93,5.540005908861
0.23,0.94,5.540003159648
0.23,0.95,5.540001509375
0.23,0.96,5.540000612351999
0.23,0.97,5.540000191889
0.23,0.98,5.540000037536
0.23,0.99,5.540000002323
0.23,1.0,5.54
0.24,0.0,6.0
0.24,0.01,5.978780654376
0.24,0.02,5.958309349632
0.24,0.03,5.938566440568
0.24,0.04,5.9195326218240005
0.24,0.05,5.901188925
0.24,0.06,5.883516715776
0.24,0.07,5.866497691032
0.24,0.08,5.850113875968
0.24,0.09,5.8343476212239995
0.24,0.1,5.8191816
0.24,0.11,5.804598805176
0.24,0.12,5.790582546432
0.24,0.13,5.777116447368
0.24,0.14,5.764184442624
0.24,0.15,5.751770775
0.24,0.16,5.739859992576
0.24,0.17,5.728436945832
0.24,0.18,5.717486784768
0.24,0.19,5.706994956024
0.24,0.2,5.6969472
0.24,0.21,5.687329547976
0.24,0.22,5.678128319232
0.24,0.23,5.669330118168
0.24,0.24,5.660921831424
0.24,0.25,5.6528906249999995
0.24,0.26,5.645223941376
0.24,0.27,5.637909496632
0.24,0.28,5.630935277568
0.24,0.29,5.624289538824
0.24,0.3,5.6179608000000005
0.24,0.31,5.611937842775999
0.24,0.32,5.606209708032
0.24,0.33,5.600765692968
0.24,0.34,5.595595348224
0.24,0.35,5.590688475
0.24,0.36,5.586035122176
0.24,0.37,5.581625583432
0.24,0.38,5.577450394368
0.24,0.39,5.573500329624
0.24,0.4,5.5697664
0.24,0.41,5.566239849576
0.24,0.42,5.562912152832
0.24,0.43,5.559775011768
0.24,0.44,5.556820353024
0.24,0.45,5.554040325
0.24,0.46,5.5514272949759995
0.24,0.47,5.548973846232
0.24,0.48,5.546672775168
0.24,0.49,5.544517088424
0.24,0.5,5.5425
0.24,0.51,5.540614928376
0.24,0.52,5.538855493632
0.24,0.53,5.537215514568
0.24,0.54,5.5356890058240005
0.24,0.55,5.534270175
0.24,0.56,5.532953419776
0.24,0.57,5.531733325032
0.24,0.58,5.5306046599680005
0.24,0.59,5.529562375224
0.24,0.6,5.5286016
0.24,0.61,5.527717639176
0.24,0.62,5.526905970432001
0.24,0.63,5.5261622413680005
0.24,0.64,5.5254822666239995
0.24,0.65,5.524862025
0.24,0.66,5.524297656576
0.24,0.67,5.523785459832
0.24,0.68,5.523321888768
0.24,0.69,5.522903550024
0.24,0.7,5.5225272
0.24,0.71,5.522189741976
0.24,0.72,5.521888223232001
0.24,0.73,5.521619832168
0.24,0.74,5.521381895424
0.24,0.75,5.521171875
0.24,0.76,5.5209873653759995
0.24,0.77,5.520826090632
0.24,0.78,5.520685901568
0.24,0.79,5.520564772824001
0.24,0.8,5.5204608
0.24,0.81,5.520372196776
0.24,0.82,5.520297292032
0.24,0.83,5.520234526968
0.24,0.84,5.520182452224001
0.24,0.85,5.520139725
0.24,0.86,5.5201051061760005
0.24,0.87,5.520077457432
0.24,0.88,5.520055738368
0.24,0.89,5.5200390036239995
0.24,0.9,5.5200264
0.24,0.91,5.520017163576
0.24,0.92,5.520010616832
0.24,0.93,5.520006165768001
0.24,0.94,5.520003297024
0.24,0.95,5.520001575
0.24,0.96,5.520000638976001
0.24,0.97,5.520000200231999
0.24,0.98,5.520000039168
0.24,0.99,5.520000002424
0.24,1.0,5.52
0.25,0.0,6.0
0.25,0.01,5.977896514975
0.25,0.02,5.9565722392
0.25,0.03,5.936006708925
0.25,0.04,5.9161798143999995
0.25,0.05,5.897071796875
0.25,0.06,5.8786632456
0.25,0.07,5.860935094825
0.25,0.08,5.8438686208
0.25,0.09,5.827445438775
0.25,0.1,5.811647499999999
0.25,0.11,5.796457088725
0.25,0.12,5.7818568192
0.25,0.13,5.767829632675
0.25,0.14,5.7543587944
0.25,0.15,5.741427890624999
0.25,0.16,5.7290208256
0.25,0.17,5.717121818575
0.25,0.18,5.7057154008
0.25,0.19,5.694786412525
0.25,0.2,5.68432
0.25,0.21,5.674301612475
0.25,0.22,5.6647169991999995
0.25,0.23,5.655552206425
0.25,0.24,5.6467935744
0.25,0.25,5.638427734375
0.25,0.26,5.6304416056
0.25,0.27,5.622822392325
0.25,0.28,5.6155575808
0.25,0.29,5.608634936275
0.25,0.3,5.6020425
0.25,0.31,5.595768586225
0.25,0.32,5.5898017792
0.25,0.33,5.584130930175
0.25,0.34,5.5787451544
0.25,0.35,5.573633828125
0.25,0.36,5.5687865856
0.25,0.37,5.564193316075
0.25,0.38,5.5598441608
0.25,0.39,5.5557295100249995
0.25,0.4,5.55184
0.25,0.41,5.548166509975
0.25,0.42,5.5447001592
0.25,0.43,5.541432303925
0.25,0.44,5.5383545344
0.25,0.45,5.535458671875
0.25,0.46,5.5327367656
0.25,0.47,5.530181089825
0.25,0.48,5.5277841408
0.25,0.49,5.525538633775
0.25,0.5,5.5234375
0.25,0.51,5.521473883725
0.25,0.52,5.5196411392
0.25,0.53,5.517932827675
0.25,0.54,5.5163427144
0.25,0.55,5.514864765625
0.25,0.56,5.5134931456
0.25,0.57,5.512222213575
0.25,0.58,5.5110465208
0.25,0.59,5.509960807525
0.25,0.6,5.50896
0.25,0.61,5.508039207475
0.25,0.62,5.5071937192
0.25,0.63,5.506419001425
0.25,0.64,5.5057106944
0.25,0.65,5.505064609375
0.25,0.66,5.5044767256
0.25,0.67,5.5039431873249995
0.25,0.68,5.5034603008000005
0.25,0.69,5.503024531275
0.25,0.7,5.5026325
0.25,0.71,5.502280981225001
0.25,0.72,5.5019668992
0.25,0.73,5.501687325175
0.25,0.74,5.5014394744
0.25,0.75,5.501220703125
0.25,0.76,5.5010285056
0.25,0.77,5.500860511075
0.25,0.78,5.5007144808
0.25,0.79,5.5005883050249995
0.25,0.8,5.50048
0.25,0.81,5.500387704975
0.25,0.82,5.5003096792
0.25,0.83,5.500244298925
0.25,0.84,5.5001900544
0.25,0.85,5.500145546875
0.25,0.86,5.5001094855999995
0.25,0.87,5.500080684825
0.25,0.88,5.5000580608
0.25,0.89,5.500040628775
0.25,0.9,5.5000275
0.25,0.91,5.500017878725
0.25,0.92,5.5000110592
0.25,0.93,5.500006422675
0.25,0.94,5.5000034344
0.25,0.95,5.500001640625
0.25,0.96,5.5000006656
0.25,0.97,5.500000208575
0.25,0.98,5.5000000408
0.25,0.99,5.500000002525
0.25,1.0,5.5
0.26,0.0,6.0
0.26,0.01,5.977012375574
0.26,0.02,5.954835128768
0.26,0.03,5.933446977281999
0.26,0.04,5.912827006976
0.26,0.05,5.89295466875
0.26,0.06,5.873809775424
0.26,0.07,5.855372498617999
0.26,0.08,5.837623365632
0.26,0.09,5.820543256326
0.26,0.1,5.8041134
0.26,0.11,5.788315372274
0.26,0.12,5.773131091968
0.26,0.13,5.758542817982001
0.26,0.14,5.744533146176
0.26,0.15,5.73108500625
0.26,0.16,5.718181658624
0.26,0.17,5.705806691318
0.26,0.18,5.693944016832001
0.26,0.19,5.682577869026
0.26,0.2,5.671692800000001
0.26,0.21,5.661273676974
0.26,0.22,5.651305679168
0.26,0.23,5.6417742946819995
0.26,0.24,5.632665317376
0.26,0.25,5.6239648437500005
0.26,0.26,5.615659269824
0.26,0.27,5.6077352880180005
0.26,0.28,5.600179884032
0.26,0.29,5.5929803337260005
0.26,0.3,5.5861242
0.26,0.31,5.579599329674
0.26,0.32,5.573393850368
0.26,0.33,5.567496167382
0.26,0.34,5.561894960576
0.26,0.35,5.55657918125
0.26,0.36,5.551538049024
0.26,0.37,5.546761048718
0.26,0.38,5.542237927232
0.26,0.39,5.5379586904260005
0.26,0.4,5.5339136
0.26,0.41,5.530093170374
0.26,0.42,5.526488165568
0.26,0.43,5.523089596082
0.26,0.44,5.519888715776
0.26,0.45,5.51687701875
0.26,0.46,5.514046236224
0.26,0.47,5.511388333418
0.26,0.48,5.508895506432
0.26,0.49,5.506560179126
0.26,0.5,5.504375
0.26,0.51,5.5023328390740005
0.26,0.52,5.500426784768
0.26,0.53,5.498650140782
0.26,0.54,5.496996422976
0.26,0.55,5.4954593562500005
0.26,0.56,5.494032871424
0.26,0.57,5.492711102118
0.26,0.58,5.491488381632
0.26,0.59,5.490359239826
0.26,0.6,5.4893184
0.26,0.61,5.488360775774
0.26,0.62,5.487481467968
0.26,0.63,5.486675761482
0.26,0.64,5.485939122176
0.26,0.65,5.4852671937499995
0.26,0.66,5.484655794624
0.26,0.67,5.484100914818
0.26,0.68,5.483598712832
0.26,0.69,5.483145512526
0.26,0.7,5.4827378
0.26,0.71,5.482372220474
0.26,0.72,5.482045575168
0.26,0.73,5.481754818182
0.26,0.74,5.481497053376
0.26,0.75,5.48126953125
0.26,0.76,5.481069645824
0.26,0.77,5.480894931518
0.26,0.78,5.480743060032
0.26,0.79,5.480611837226
0.26,0.8,5.4804992
0.26,0.81,5.480403213174
0.26,0.82,5.480322066368
0.26,0.83,5.480254070882
0.26,0.84,5.480197656576
0.26,0.85,5.4801513687500005
0.26,0.86,5.480113865024
0.26,0.87,5.480083912217999
0.26,0.88,5.480060383232
0.26,0.89,5.480042253925999
0.26,0.9,5.4800286
0.26,0.91,5.480018593874
0.26,0.92,5.480011501568
0.26,0.93,5.480006679582
0.26,0.94,5.480003571776
0.26,0.95,5.48000170625
0.26,0.96,5.480000692224
0.26,0.97,5.480000216918
0.26,0.98,5.480000042432
0.26,0.99,5.480000002625999
0.26,1.0,5.48
0.27,0.0,6.0
0.27,0.01,5.976128236173
0.27,0.02,5.953098018336
0.27,0.03,5.930887245639
0.27,0.04,5.909474199552
0.27,0.05,5.8888375406249995
0.27,0.06,5.868956305248
0.27,0.07,5.849809902411
0.27,0.08,5.831378110464
0.27,0.09,5.813641073877
0.27,0.1,5.796579299999999
0.27,0.11,5.780173655823
0.27,0.12,5.764405364736
0.27,0.13,5.749256003289
0.27,0.14,5.734707497952
0.27,0.15,5.720742121875
0.27,0.16,5.707342491648
0.27,0.17,5.694491564061
0.27,0.18,5.682172632864
0.27,0.19,5.670369325527
0.27,0.2,5.6590656
0.27,0.21,5.648245741473
0.27,0.22,5.637894359136
0.27,0.23,5.627996382939
0.27,0.24,5.618537060352
0.27,0.25,5.609501953125
0.27,0.26,5.600876934047999
0.27,0.27,5.592648183711
0.27,0.28,5.584802187264
0.27,0.29,5.577325731177
0.27,0.3,5.5702058999999995
0.27,0.31,5.5634300731229995
0.27,0.32,5.5569859215360005
0.27,0.33,5.550861404589
0.27,0.34,5.5450447667519995
0.27,0.35,5.5395245343749995
0.27,0.36,5.534289512448
0.27,0.37,5.529328781361
0.27,0.38,5.524631693664
0.27,0.39,5.520187870827
0.27,0.4,5.5159872
0.27,0.41,5.512019830773
0.27,0.42,5.508276171936
0.27,0.43,5.504746888239
0.27,0.44,5.5014228971520005
0.27,0.45,5.498295365625
0.27,0.46,5.495355706848
0.27,0.47,5.492595577011
0.27,0.48,5.490006872064
0.27,0.49,5.487581724477
0.27,0.5,5.4853125
0.27,0.51,5.483191794423
0.27,0.52,5.481212430336
0.27,0.53,5.479367453889
0.27,0.54,5.477650131552
0.27,0.55,5.476053946875
0.27,0.56,5.474572597248
0.27,0.57,5.473199990661
0.27,0.58,5.4719302424639995
0.27,0.59,5.470757672127
0.27,0.6,5.4696768
0.27,0.61,5.468682344073001
0.27,0.62,5.467769216736
0.27,0.63,5.466932521539
0.27,0.64,5.466167549952
0.27,0.65,5.465469778125
0.27,0.66,5.464834863648
0.27,0.67,5.464258642311
0.27,0.68,5.463737124864
0.27,0.69,5.463266493777001
0.27,0.7,5.4628431
0.27,0.71,5.462463459723
0.27,0.72,5.462124251136
0.27,0.73,5.461822311189
0.27,0.74,5.461554632352
0.27,0.75,5.461318359374999
0.27,0.76,5.461110786048
0.27,0.77,5.460929351961
0.27,0.78,5.460771639264
0.27,0.79,5.460635369427
0.27,0.8,5.4605184
0.27,0.81,5.460418721373
0.27,0.82,5.460334453536
0.27,0.83,5.460263842839
0.27,0.84,5.460205258752
0.27,0.85,5.460157190625
0.27,0.86,5.460118244448
0.27,0.87,5.460087139611
0.27,0.88,5.460062705664
0.27,0.89,5.460043879077
0.27,0.9,5.4600297
0.27,0.91,5.460019309023
0.27,0.92,5.460011943936
0.27,0.93,5.460006936489
0.27,0.94,5.460003709152
0.27,0.95,5.460001771875
0.27,0.96,5.460000718848
0.27,0.97,5.460000225261
0.27,0.98,5.4600000440639995
0.27,0.99,5.460000002727
0.27,1.0,5.46
0.28,0.0,6.0
0.28,0.01,5.975244096772
0.28,0.02,5.951360907904
0.28,0.03,5.928327513996
0.28,0.04,5.906121392128
0.28,0.05,5.8847204125
0.28,0.06,5.864102835072
0.28,0.07,5.844247306204
0.28,0.08,5.825132855296
0.28,0.09,5.806738891428
0.28,0.1,5.7890452
0.28,0.11,5.772031939372
0.28,0.12,5.7556796375040005
0.28,0.13,5.739969188596
0.28,0.14,5.724881849728
0.28,0.15,5.7103992375
0.28,0.16,5.696503324672
0.28,0.17,5.683176436804
0.28,0.18,5.670401248896
0.28,0.19,5.658160782028
0.28,0.2,5.6464384
0.28,0.21,5.635217805972
0.28,0.22,5.624483039104
0.28,0.23,5.614218471196001
0.28,0.24,5.604408803328
0.28,0.25,5.5950390625
0.28,0.26,5.586094598272
0.28,0.27,5.577561079404
0.28,0.28,5.569424490496
0.28,0.29,5.561671128627999
