α,p,l
0.28,0.13,293.18571263125904
0.28,0.14,293.1682551354915
0.28,0.15,293.1543871837403
0.28,0.16,293.143224729524
0.28,0.17,293.13413140367686
0.28,0.18,293.12664270066347
0.28,0.19,293.1204152769261
0.28,0.2,293.1151923318458
0.28,0.21,293.1107795606079
0.28,0.22,293.10702821587574
0.28,0.23,293.1038230428702
0.28,0.24,293.1010736094841
0.28,0.25,293.0987080324248
0.28,0.26,293.0966684115985
0.28,0.27,293.09490749175
0.28,0.28,293.0933862107042
0.28,0.29,293.09207189055655
0.28,0.3,293.0909368962742
0.28,0.31,293.0899576346042
0.28,0.32,293.08911380098743
0.28,0.33,293.0883878073522
0.28,0.34,293.0877643419791
0.28,0.35,293.08723002598094
0.28,0.36,293.0867731407004
0.28,0.37,293.08638340744295
0.28,0.38,293.0860518061488
0.28,0.39,293.0857704233761
0.28,0.4,293.0855323226873
0.28,0.41,293.0853314324909
0.28,0.42,293.08516244779247
0.28,0.43,293.08502074330045
0.28,0.44,293.08490229603393
0.28,0.45,293.0848036160679
0.28,0.46,293.0847216843893
0.28,0.47,293.0846538970705
0.28,0.48,293.0845980151251
0.28,0.49,293.0845521195174
0.28,0.5,293.0845145708724
0.28,0.51,293.084483973483
0.28,0.52,293.0844591432466
0.28,0.53,293.0844390791944
0.28,0.54,293.0844229382935
0.28,0.55,293.08441001322603
0.28,0.56,293.0843997128649
0.28,0.57,293.0843915451823
0.28,0.58,293.08438510234544
0.28,0.59,293.08438004776986
0.28,0.6,293.08437610491836
0.28,0.61,293.08437304764703
0.28,0.62,293.08437069192036
0.28,0.63,293.08436888873035
0.28,0.64,293.0843675180704
0.28,0.65,293.0843664838286
0.28,0.66,293.0843657094815
0.28,0.67,293.0843651344772
0.28,0.68,293.08436471121473
0.28,0.69,293.08436440253166
0.28,0.7,293.0843641796283
0.28,0.71,293.0843640203591
0.28,0.72,293.084363907837
0.28,0.73,293.084363829299
0.28,0.74,293.08436377519064
0.28,0.75,293.08436373843284
0.28,0.76,293.08436371383783
0.28,0.77,293.0843636976498
0.28,0.78,293.084363687184
0.28,0.79,293.08436368054856
0.28,0.8,293.08436367643077
0.28,0.81,293.0843636739348
0.28,0.82,293.0843636724608
0.28,0.83,293.08436367161517
0.28,0.84,293.08436367114547
0.28,0.85,293.0843636708939
0.28,0.86,293.08436367076456
0.28,0.87,293.0843636707011
0.28,0.88,293.08436367067173
0.28,0.89,293.0843636706589
0.28,0.9,293.0843636706537
0.28,0.91,293.0843636706518
0.28,0.92,293.08436367065116
0.28,0.93,293.08436367065093
0.28,0.94,293.08436367065093
0.28,0.95,293.08436367065093
0.28,0.96,293.08436367065093
0.28,0.97,293.08436367065093
0.28,0.98,293.08436367065093
0.28,0.99,293.08436367065093
0.28,1.0,293.08436367065093
0.29,0.02,295.12328450431215
0.29,0.03,293.5885352006528
0.29,0.04,292.8870215126803
0.29,0.05,292.5014319406886
0.29,0.06,292.26681965500205
0.29,0.07,292.1144748771523
0.29,0.08,292.01085111332077
0.29,0.09,291.93781955297567
0.29,0.1,291.8848619629537
0.29,0.11,291.8455404457341
0.29,0.12,291.81574507366497
0.29,0.13,291.79276150309
0.29,0.14,291.77474671754607
0.29,0.15,291.76042039871385
0.29,0.16,291.74887598834056
0.29,0.17,291.7394610666614
0.29,0.18,291.7316993958176
0.29,0.19,291.7252388477707
0.29,0.2,291.7198158918517
0.29,0.21,291.715230954633
0.29,0.22,291.7113310812679
0.29,0.23,291.70799759587555
0.29,0.24,291.70513724017724
0.29,0.25,291.7026757640606
0.29,0.26,291.7005532624329
0.29,0.27,291.69872076553406
0.29,0.28,291.6971377341064
0.29,0.29,291.6957702103681
0.29,0.3,291.6945894455507
0.29,0.31,291.6935708743378
0.29,0.32,291.6926933421202
0.29,0.33,291.69193851669615
0.29,0.34,291.69129043472225
0.29,0.35,291.6907351468388
0.29,0.36,291.69026043532244
0.29,0.37,291.68985558536156
0.29,0.38,291.68951119632464
0.29,0.39,291.6892190232167
0.29,0.4,291.68897184128593
0.29,0.41,291.6887633287309
0.29,0.42,291.6885879638819
0.29,0.43,291.68844093423667
0.29,0.44,291.68831805544346
0.29,0.45,291.68821569882135
0.29,0.46,291.68813072634924
0.29,0.47,291.6880604322966
0.29,0.48,291.6880024908267
0.29,0.49,291.687954909016
0.29,0.5,291.6879159848099
0.29,0.51,291.6878842694861
0.29,0.52,291.6878585342392
0.29,0.53,291.6878377405241
0.29,0.54,291.68782101382624
0.29,0.55,291.6878076205413
0.29,0.56,291.68779694767034
0.29,0.57,291.6877884850538
0.29,0.58,291.6877818098849
0.29,0.59,291.6877765732627
0.29,0.6,291.6877724885609
0.29,0.61,291.6877693214072
0.29,0.62,291.68776688108636
0.29,0.63,291.68776501319394
0.29,0.64,291.68776359338506
0.29,0.65,291.68776252207994
0.29,0.66,291.68776171999764
0.29,0.67,291.6877611244074
0.29,0.68,291.6877606859976
0.29,0.69,291.6877603662714
0.29,0.7,291.68776013539605
0.29,0.71,291.6877599704322
0.29,0.72,291.68775985388766
0.29,0.73,291.68775977254256
0.29,0.74,291.6877597165006
0.29,0.75,291.6877596784293
0.29,0.76,291.6877596529556
0.29,0.77,291.6877596361893
0.29,0.78,291.68775962534954
0.29,0.79,291.6877596184772
0.29,0.8,291.68775961421227
0.29,0.81,291.6877596116272
0.29,0.82,291.68775961010056
0.29,0.83,291.68775960922466
0.29,0.84,291.68775960873813
0.29,0.85,291.6877596084776
0.29,0.86,291.6877596083437
0.29,0.87,291.68775960827804
0.29,0.88,291.6877596082475
0.29,0.89,291.6877596082343
0.29,0.9,291.6877596082288
0.29,0.91,291.6877596082268
0.29,0.92,291.6877596082262
0.29,0.93,291.687759608226
0.29,0.94,291.687759608226
0.29,0.95,291.6877596082259
0.29,0.96,291.6877596082259
0.29,0.97,291.6877596082259
0.29,0.98,291.6877596082259
0.29,0.99,291.6877596082259
0.29,1.0,291.6877596082259
0.3,0.01,298.9267733230746
0.3,0.02,293.8374597804985
0.3,0.03,292.25737464766195
0.3,0.04,291.53534005089165
0.3,0.05,291.13866431553294
0.3,0.06,290.8974206700844
0.3,0.07,290.7408298103131
0.3,0.08,290.6343420222028
0.3,0.09,290.5592931557623
0.3,0.1,290.50486053539504
0.3,0.11,290.46442489766247
0.3,0.12,290.4337641647804
0.3,0.13,290.41009236759476
0.3,0.14,290.391519374852
0.3,0.15,290.3767329975276
0.3,0.16,290.3648045279174
0.3,0.17,290.35506574218795
0.3,0.18,290.34702883332994
0.3,0.19,290.34033299228975
0.3,0.2,290.33470801947607
0.3,0.21,290.3299491044106
0.3,0.22,290.3258990961017
0.3,0.23,290.32243589556793
0.3,0.24,290.3194634079286
0.3,0.25,290.31690500090826
0.3,0.26,290.314698746619
0.3,0.27,290.31279394222986
0.3,0.28,290.3111485531727
0.3,0.29,290.30972732459514
0.3,0.3,290.3085003782317
0.3,0.31,290.3074421625645
0.3,0.32,290.3065306604716
0.3,0.33,290.3057467847887
0.3,0.34,290.30507391124735
0.3,0.35,290.30449751211273
0.3,0.36,290.304004863943
0.3,0.37,290.3035848102575
0.3,0.38,290.30322756525425
0.3,0.39,290.3029245486038
0.3,0.4,290.30266824415213
0.3,0.41,290.3024520773824
0.3,0.42,290.30227030792946
0.3,0.43,290.3021179344612
0.3,0.44,290.30199060996534
0.3,0.45,290.3018845659832
0.3,0.46,290.3017965446815
0.3,0.47,290.30172373789713
0.3,0.48,290.301663732453
0.3,0.49,290.3016144611583
0.3,0.5,290.301574158987
0.3,0.51,290.3015413239792
0.3,0.52,290.3015146824566
0.3,0.53,290.3014931581706
0.3,0.54,290.30147584502873
0.3,0.55,290.30146198306863
0.3,0.56,290.3014509373665
0.3,0.57,290.3014421795924
0.3,0.58,290.3014352719374
0.3,0.59,290.30142985316326
0.3,0.6,290.3014256265395
0.3,0.61,290.3014223494555
0.3,0.62,290.30141982450886
0.3,0.63,290.301417891893
0.3,0.64,290.3014164229217
0.3,0.65,290.3014153145444
0.3,0.66,290.30141448472136
0.3,0.67,290.3014138685419
0.3,0.68,290.3014134149825
0.3,0.69,290.301413084212
0.3,0.7,290.30141284536387
0.3,0.71,290.3014126747047
0.3,0.72,290.3014125541376
0.3,0.73,290.3014124699852
0.3,0.74,290.30141241200954
0.3,0.75,290.3014123726247
0.3,0.76,290.30141234627234
0.3,0.77,290.3014123289277
0.3,0.78,290.3014123177141
0.3,0.79,290.3014123106047
0.3,0.8,290.3014123061928
0.3,0.81,290.30141230351853
0.3,0.82,290.3014123019392
0.3,0.83,290.30141230103317
0.3,0.84,290.3014123005299
0.3,0.85,290.3014123002603
0.3,0.86,290.30141230012174
0.3,0.87,290.3014123000538
0.3,0.88,290.30141230002226
0.3,0.89,290.3014123000085
0.3,0.9,290.30141230000294
0.3,0.91,290.3014123000009
0.3,0.92,290.3014123000002
0.3,0.93,290.3014123
0.3,0.94,290.3014122999999
0.3,0.95,290.3014122999999
0.3,0.96,290.3014122999999
0.3,0.97,290.3014122999999
0.3,0.98,290.3014122999999
0.3,0.99,290.3014122999999
0.3,1.0,290.3014122999999
0.31,0.01,297.79183613156664
0.31,0.02,292.56089263226454
0.31,0.03,290.9358980623702
0.31,0.04,290.1935373783005
0.31,0.05,289.78588434877764
0.31,0.06,289.5380750476718
0.31,0.07,289.3772789697915
0.31,0.08,289.2679526257505
0.31,0.09,289.190901956622
0.31,0.1,289.1350032140614
0.31,0.11,289.09345797333214
0.31,0.12,289.061933498443
0.31,0.13,289.03757322326015
0.31,0.14,289.01844061563366
0.31,0.15,289.0031921100872
0.31,0.16,288.99087718793373
0.31,0.17,288.98081204847085
0.31,0.18,288.9724974632457
0.31,0.19,288.9655640334164
0.31,0.2,288.9597349419943
0.31,0.21,288.95480016553444
0.31,0.22,288.95059836248004
0.31,0.23,288.9470040042983
0.31,0.24,288.94391814566967
0.31,0.25,288.94126175421655
0.31,0.26,288.93897085949254
0.31,0.27,288.9369930055435
0.31,0.28,288.93528464314795
0.31,0.29,288.9338092023531
0.31,0.3,288.93253565901233
0.31,0.31,288.9314374608077
0.31,0.32,288.9304917152991
0.31,0.33,288.92967856927663
0.31,0.34,288.9289807280622
0.31,0.35,288.92838307750924
0.31,0.36,288.92787238170814
0.31,0.37,288.9274370368866
0.31,0.38,288.9270668674233
0.31,0.39,288.92675295383737
0.31,0.4,288.92648748545884
0.31,0.41,288.92626363253225
0.31,0.42,288.9260754339636
0.31,0.43,288.9259176979634
0.31,0.44,288.92578591356283
0.31,0.45,288.9256761714998
0.31,0.46,288.9255850933213
0.31,0.47,288.9255097678
0.31,0.48,288.92544769392674
0.31,0.49,288.9253967298641
0.31,0.5,288.9253550473217
0.31,0.51,288.925321090879
0.31,0.52,288.92529354181505
0.31,0.53,288.92527128604956
0.31,0.54,288.92525338581635
0.31,0.55,288.92523905472297
0.31,0.56,288.9252276358686
0.31,0.57,288.9252185827134
0.31,0.58,288.92521144241806
0.31,0.59,288.92520584138623
0.31,0.6,288.9252014727692
0.31,0.61,288.925198085707
0.31,0.62,288.9251954761026
0.31,0.63,288.9251934787424
0.31,0.64,288.92519196059516
0.31,0.65,288.92519081513694
0.31,0.66,288.9251899575676
0.31,0.67,288.92518932079537
0.31,0.68,288.92518885208443
0.31,0.69,288.92518851026824
0.31,0.7,288.92518826344656
0.31,0.71,288.92518808709184
0.31,0.72,288.92518796250164
0.31,0.73,288.925187875542
0.31,0.74,288.9251878156325
0.31,0.75,288.9251877749342
0.31,0.76,288.9251877477031
0.31,0.77,288.92518772977996
0.31,0.78,288.92518771819266
0.31,0.79,288.9251877108461
0.31,0.8,288.9251877062871
0.31,0.81,288.9251877035237
0.31,0.82,288.92518770189173
0.31,0.83,288.92518770095546
0.31,0.84,288.9251877004354
0.31,0.85,288.92518770015687
0.31,0.86,288.92518770001374
0.31,0.87,288.9251876999435
0.31,0.88,288.9251876999109
0.31,0.89,288.9251876998967
0.31,0.9,288.92518769989096
0.31,0.91,288.9251876998888
0.31,0.92,288.9251876998881
0.31,0.93,288.9251876998879
0.31,0.94,288.92518769988783
0.31,0.95,288.92518769988783
0.31,0.96,288.92518769988783
0.31,0.97,288.92518769988783
0.31,0.98,288.92518769988783
0.31,0.99,288.92518769988783
0.31,1.0,288.92518769988783
0.32,0.01,296.66452767886267
0.32,0.02,291.2934815087735
0.32,0.03,289.62399653013426
0.32,0.04,288.8614999311052
0.32,0.05,288.4429749469741
0.32,0.06,288.18866284710697
0.32,0.07,288.02370007282843
0.32,0.08,287.9115587158928
0.32,0.09,287.83252017891914
0.32,0.1,287.77516295863126
0.32,0.11,287.7325116254107
0.32,0.12,287.70012423268327
0.32,0.13,287.6750746064176
0.32,0.14,287.65538049344013
0.32,0.15,287.63966741748374
0.32,0.16,287.6269633638069
0.32,0.17,287.6165691629704
0.32,0.18,287.60797429754285
0.32,0.19,287.6008008580615
0.32,0.2,287.5947654522079
0.32,0.21,287.58965286029155
0.32,0.22,287.5852975500741
0.32,0.23,287.58157055263933
0.32,0.24,287.57837005503904
0.32,0.25,287.5756146043006
0.32,0.26,287.5732381657197
0.32,0.27,287.57118650870655
0.32,0.28,287.5694145489435
0.32,0.29,287.56788438252664
0.32,0.3,287.5665638224326
0.32,0.31,287.56542530048847
0.32,0.32,287.5644450357962
0.32,0.33,287.5636023977703
0.32,0.34,287.56287941165766
0.32,0.35,287.56226036873153
0.32,0.36,287.56173151376987
0.32,0.37,287.56128079001763
0.32,0.38,287.56089762733535
0.32,0.39,287.5605727632384
0.32,0.4,287.56029808940247
0.32,0.41,287.56006651829165
0.32,0.42,287.5598718660387
0.32,0.43,287.5597087487594
0.32,0.44,287.5595724902267
0.32,0.45,287.55945903934463
0.32,0.46,287.559364896231
0.32,0.47,287.5592870459603
0.32,0.48,287.55922289919874
0.32,0.49,287.55917023908074
0.32,0.5,287.5591271737598
0.32,0.51,287.5590920941299
0.32,0.52,287.5590636362583
0.32,0.53,287.55904064810437
0.32,0.54,287.559022160132
0.32,0.55,287.5590073594475
0.32,0.56,287.5589955671193
0.32,0.57,287.5589862183594
0.32,0.58,287.5589788452694
0.32,0.59,287.5589730618745
0.32,0.6,287.5589685511926
0.32,0.61,287.55896505410425
0.32,0.62,287.55896235981015
0.32,0.63,287.5589602976848
0.32,0.64,287.55895873034797
0.32,0.65,287.5589575478003
0.32,0.66,287.55895666247903
0.32,0.67,287.5589560051107
0.32,0.68,287.558955521246
0.32,0.69,287.55895516838285
0.32,0.7,287.55895491358683
0.32,0.71,287.55895473153595
0.32,0.72,287.55895460292265
0.32,0.73,287.5589545131554
0.32,0.74,287.5589544513121
0.32,0.75,287.5589544093002
0.32,0.76,287.55895438119035
0.32,0.77,287.5589543626889
0.32,0.78,287.5589543507276
0.32,0.79,287.5589543431441
0.32,0.8,287.55895433843796
0.32,0.81,287.55895433558544
0.32,0.82,287.5589543339009
0.32,0.83,287.5589543329344
0.32,0.84,287.5589543323975
0.32,0.85,287.55895433211
0.32,0.86,287.55895433196224
0.32,0.87,287.55895433188977
0.32,0.88,287.5589543318561
0.32,0.89,287.5589543318414
0.32,0.9,287.5589543318355
0.32,0.91,287.5589543318333
0.32,0.92,287.5589543318326
0.32,0.93,287.55895433183235
0.32,0.94,287.5589543318323
0.32,0.95,287.5589543318323
0.32,0.96,287.5589543318323
0.32,0.97,287.5589543318323
0.32,0.98,287.5589543318323
0.32,0.99,287.5589543318323
0.32,1.0,287.5589543318323
0.33,0.01,295.54477103018314
0.33,0.02,290.0351270999989
0.33,0.03,288.32156340426354
0.33,0.04,287.53911643386186
0.33,0.05,287.1098213291039
0.33,0.06,286.84906646584045
0.33,0.07,286.67997319993583
0.33,0.08,286.56503847102323
0.33,0.09,286.4840244529234
0.33,0.1,286.4252151531072
0.33,0.11,286.381460245361
0.33,0.12,286.3482099761132
0.33,0.13,286.3224695134295
0.33,0.14,286.30221152933353
0.33,0.15,286.2860310741825
0.33,0.16,286.2729349288793
0.33,0.17,286.26220874458045
0.33,0.18,286.25333083231936
0.33,0.19,286.2459148393011
0.33,0.2,286.23967083063224
0.33,0.21,286.23437839984945
0.33,0.22,286.2298678183106
0.33,0.23,286.2260066615722
0.33,0.24,286.2226902285689
0.33,0.25,286.21983462272846
0.33,0.26,286.2173717214847
0.33,0.27,286.21524549666185
0.33,0.28,286.21340930732435
0.33,0.29,286.2118238959579
0.33,0.3,286.2104558950632
0.33,0.31,286.2092767051128
0.33,0.32,286.20826164328
0.33,0.33,286.2073892900312
0.33,0.34,286.20664098069517
0.33,0.35,286.20600040366725
0.33,0.36,286.20545327747465
0.33,0.37,286.20498708661984
0.33,0.38,286.2045908616991
0.33,0.39,286.20425499333635
0.33,0.4,286.20397107238983
0.33,0.41,286.2037317509847
0.33,0.42,286.2035306204224
0.33,0.43,286.2033621030792
0.33,0.44,286.2032213561615
0.33,0.45,286.2031041857061
0.33,0.46,286.20300696958805
0.33,0.47,286.2029265885483
0.33,0.48,286.20286036443474
0.33,0.49,286.2028060049714
0.33,0.5,286.2027615544621
0.33,0.51,286.20272534989186
0.33,0.52,286.20269598194534
0.33,0.53,286.20267226049356
0.33,0.54,286.2026531841341
0.33,0.55,286.2026379134002
0.33,0.56,286.2026257472769
0.33,0.57,286.2026161026886
0.33,0.58,286.2026084966494
0.33,0.59,286.2026025307858
0.33,0.6,286.2025978779676
0.33,0.61,286.2025942708052
0.33,0.62,286.20259149178975
0.33,0.63,286.20258936487824
0.33,0.64,286.20258774833815
0.33,0.65,286.2025865286921
0.33,0.66,286.20258561561377
0.33,0.67,286.20258493764567
0.33,0.68,286.2025844386252
0.33,0.69,286.20258407471374
0.33,0.7,286.2025838119427
0.33,0.71,286.20258362419526
0.33,0.72,286.2025834915584
0.33,0.73,286.20258339898356
0.33,0.74,286.2025833352062
0.33,0.75,286.2025832918809
0.33,0.76,286.20258326289206
0.33,0.77,286.2025832438123
0.33,0.78,286.20258323147715
0.33,0.79,286.2025832236566
0.33,0.8,286.20258321880334
0.33,0.81,286.20258321586164
