α,p,l
0.029,0.63,1.6175452217352742
0.029,0.64,1.617509770209375
0.029,0.65,1.6174789244822467
0.029,0.66,1.6174521449677892
0.029,0.67,1.6174289534866506
0.029,0.68,1.6174089252307449
0.029,0.69,1.6173916821225158
0.029,0.7,1.617376887272157
0.029,0.71,1.6173642403025654
0.029,0.72,1.6173534733636712
0.029,0.73,1.6173443476981955
0.029,0.74,1.6173366506521316
0.029,0.75,1.6173301930475499
0.029,0.76,1.6173248068539596
0.029,0.77,1.617320343108892
0.029,0.78,1.6173166700493633
0.029,0.79,1.6173136714243341
0.029,0.8,1.6173112449646556
0.029,0.81,1.6173093009919035
0.029,0.82,1.6173077611511064
0.029,0.83,1.6173065572551428
0.029,0.84,1.617305630230621
0.029,0.85,1.6173049291565138
0.029,0.86,1.6173044103879468
0.029,0.87,1.6173040367583038
0.029,0.88,1.6173037768533416
0.029,0.89,1.617303604351415
0.029,0.9,1.6173034974241596
0.029,0.91,1.6173034381921347
0.029,0.92,1.61730341223008
0.029,0.93,1.617303408116483
0.029,0.94,1.6173034170222642
0.029,0.95,1.617303432333407
0.029,0.96,1.617303449302467
0.029,0.97,1.6173034647239548
0.029,0.98,1.6173034766286996
0.029,0.99,1.6173034839923996
0.029,1.0,1.6173034864537243
0.03,0.31,1.6192295746067302
0.03,0.32,1.6162498569142274
0.03,0.33,1.6136311823293346
0.03,0.34,1.6114110119590737
0.03,0.35,1.6095770027705851
0.03,0.36,1.6080898326358823
0.03,0.37,1.6068991174001215
0.03,0.38,1.6059532671097876
0.03,0.39,1.605204830802378
0.03,0.4,1.6046128452851738
0.03,0.41,1.6041433847481605
0.03,0.42,1.6037691460585095
0.03,0.43,1.603468600331442
0.03,0.44,1.6032250201869962
0.03,0.45,1.603025545928378
0.03,0.46,1.6028603644154988
0.03,0.47,1.6027220236032993
0.03,0.48,1.6026048793584555
0.03,0.49,1.6025046593066725
0.03,0.5,1.6024181246421907
0.03,0.51,1.6023428111128488
0.03,0.52,1.6022768325043706
0.03,0.53,1.602218732650945
0.03,0.54,1.602167374675492
0.031,0.26,1.6117770990369842
0.031,0.27,1.608867352146012
0.031,0.28,1.6053979929451632
0.031,0.29,1.6019028322135982
0.031,0.3,1.598718261005743
0.031,0.31,1.5960067890168295
0.031,0.32,1.5938074000670632
0.031,0.33,1.592085915948457
0.031,0.34,1.5907737056357263
0.031,0.35,1.589792746327595
0.031,0.36,1.5890694677772117
0.031,0.37,1.5885409223159075
0.031,0.38,1.5881563861395844
0.032,0.23,1.5954620211630046
0.032,0.24,1.594931924572055
0.032,0.25,1.5922776966076722
0.032,0.26,1.5884876136201582
0.032,0.27,1.5844203198952536
0.032,0.28,1.580646875730995
0.032,0.29,1.5774527005361598
0.032,0.3,1.5749138320380616
0.032,0.31,1.5729841603436914
0.033,0.21,1.5743755913688529
0.033,0.22,1.5762068260404516
0.033,0.23,1.5745845028414525
0.033,0.24,1.5706536113522591
0.033,0.25,1.5657373192093542
0.033,0.26,1.5608586095415136
0.034,0.19,1.5479597530658669
0.034,0.2,1.5536056320206322
0.034,0.21,1.5547355922388422
0.034,0.22,1.5517457804504928
0.034,0.23,1.5462181142258349
0.035,0.17,1.5161376381396268
0.035,0.18,1.5249753379664244
0.035,0.19,1.5307153750182274
0.035,0.2,1.531115624004742
0.035,0.21,1.5265895825988343
0.036,0.16,1.4915211733096223
0.036,0.17,1.500172724228166
0.036,0.18,1.5060612911086035
0.036,0.19,1.5059288184465254
0.037,0.15,1.4664451806237515
0.037,0.16,1.474151654432803
0.037,0.17,1.4802069117810563
0.038,0.14,1.4421787251424725
0.038,0.15,1.4478077154063267
0.038,0.16,1.453754197574911
0.039,0.13,1.4201976156412177
0.039,0.14,1.4223732292743727
0.039,0.15,1.42734641396177
0.04,0.13,1.3993840576512218
0.04,0.14,1.4018722800148375
0.041,0.12,1.3803724195836278
0.041,0.13,1.3787014292649415
0.042,0.11,1.3665095032705166
0.042,0.12,1.3595265615582204
0.043,0.11,1.345653236921481
0.043,0.12,1.338883365856359
0.044,0.11,1.3255498204847147
0.045,0.1,1.3181571138173445
0.045,0.11,1.3058015959451803
0.046,0.1,1.2994400770797536
0.047,0.09,1.2991590051970323
0.047,0.1,1.2812644606017736
0.048,0.09,1.28188974818671
0.049,0.09,1.2656261118696768
0.05,0.08,1.2738179856345546
0.051,0.08,1.2584029610995326
0.052,0.08,1.2444225491104695
0.053,0.08,1.231269947355348
0.055,0.07,1.2357157417262739
0.056,0.07,1.2237792269534322
0.057,0.07,1.2130748168052032
0.058,0.07,1.203054993102384
0.06,0.06,1.2221711101996748
0.061,0.06,1.2105882263033028
0.062,0.06,1.200873491853861
0.063,0.06,1.192501832987279
0.064,0.06,1.1849758866509754
0.068,0.05,1.2063982457173372
0.069,0.05,1.1961690792892594
0.07,0.05,1.187465984649441
0.071,0.05,1.1801172417177006
0.072,0.05,1.1738525030927878
0.081,0.04,1.189797242103018
0.082,0.04,1.1825466291647169
0.083,0.04,1.1759521901091419
0.084,0.04,1.1700735436885654
0.085,0.04,1.1649018118769838
