α,p,d
0.098,0.08,20.72373333333334
0.099,0.08,20.082038333333333
0.1,0.08,19.572738333333337
0.101,0.08,19.608128333333344
0.102,0.08,20.21065833333334
0.106,0.06,20.767445
0.107,0.06,19.954133333333328
0.108,0.06,19.1876
0.109,0.06,18.576481666666666
0.11,0.06,17.926673333333337
0.111,0.06,17.514734999999995
0.112,0.06,17.526149999999998
0.113,0.06,17.815841666666664
0.114,0.06,18.337834999999995
0.115,0.06,19.068903333333335
0.116,0.06,20.009521666666668
