α,p,l
0.22,0.64,16.570881935299347
0.22,0.65,16.567854775309236
0.22,0.66,16.564921430659602
0.22,0.67,16.562081954016715
0.22,0.68,16.5593363361223
0.22,0.69,16.556684506831715
0.22,0.7,16.554126336515274
0.22,0.71,16.551661637725488
0.22,0.72,16.549290167047754
0.22,0.73,16.54701162706494
0.22,0.74,16.544825668377875
0.22,0.75,16.542731891633807
0.22,0.76,16.540729849523625
0.22,0.77,16.538819048716686
0.22,0.78,16.53699895170857
0.22,0.79,16.535268978563252
0.22,0.8,16.533628508536324
0.22,0.81,16.532076881570145
0.22,0.82,16.530613399655998
0.22,0.83,16.529237328061313
0.22,0.84,16.52794789642295
0.22,0.85,16.526744299709854
0.22,0.86,16.525625699060257
0.22,0.87,16.524591222500256
0.22,0.88,16.523639965551702
0.22,0.89,16.52277099173837
0.22,0.9,16.52198333299991
0.22,0.91,16.521275990023607
0.22,0.92,16.520647932504016
0.22,0.93,16.520098099340586
0.22,0.94,16.519625398783113
0.22,0.95,16.519228708534477
0.22,0.96,16.518906875819454
0.22,0.97,16.518658717427815
0.22,0.98,16.51848301973887
0.22,0.99,16.51837853873368
0.22,1.0,16.518344
0.23,0.02,17.683877241866792
0.23,0.03,17.55655196145456
0.23,0.04,17.44606754863441
0.23,0.05,17.35013469435326
0.23,0.06,17.26676777084827
0.23,0.07,17.194245726177563
0.23,0.08,17.131077840703924
0.23,0.09,17.075973767486087
0.23,0.1,17.027817343505077
0.23,0.11,16.985643716801903
0.23,0.12,16.948619386591172
0.23,0.13,16.916024799844305
0.23,0.14,16.88723918925593
0.23,0.15,16.861727374417512
0.23,0.16,16.83902828087676
0.23,0.17,16.818744960973312
0.23,0.18,16.800535926284027
0.23,0.19,16.784107624524072
0.23,0.2,16.76920791414024
0.23,0.21,16.7556204078774
0.23,0.22,16.74315957254892
0.23,0.23,16.73166648632283
0.23,0.24,16.721005167252006
0.23,0.25,16.711059397711082
0.23,0.26,16.70172997902113
0.23,0.27,16.692932358992433
0.23,0.28,16.68459458252955
0.23,0.29,16.676655521939367
0.23,0.3,16.669063349269102
0.23,0.31,16.66177421797142
0.23,0.32,16.65475112553369
0.23,0.33,16.647962932492078
0.23,0.34,16.641383516547236
0.23,0.35,16.63499104336519
0.23,0.36,16.62876733813831
0.23,0.37,16.622697344143468
0.23,0.38,16.616768656409082
0.23,0.39,16.610971120226367
0.23,0.4,16.605296485644896
0.23,0.41,16.59973811030699
0.23,0.42,16.59429070402413
0.23,0.43,16.588950109403903
0.23,0.44,16.583713113616554
0.23,0.45,16.578577287062977
0.23,0.46,16.573540845285784
0.23,0.47,16.568602530964114
0.23,0.48,16.56376151326279
0.23,0.49,16.559017302176336
0.23,0.5,16.554369675827026
0.23,0.51,16.549818618950457
0.23,0.52,16.545364271038498
0.23,0.53,16.541006882813157
0.23,0.54,16.536746779880698
0.23,0.55,16.532584332566948
0.23,0.56,16.528519931065986
0.23,0.57,16.524553965147675
0.23,0.58,16.520686807767913
0.23,0.59,16.516918802010686
0.23,0.6,16.513250250865077
0.23,0.61,16.509681409404955
0.23,0.62,16.50621247899508
0.23,0.63,16.502843603196744
0.23,0.64,16.499574865088555
0.23,0.65,16.496406285756027
0.23,0.66,16.49333782373619
0.23,0.67,16.49036937523257
0.23,0.68,16.48750077494141
0.23,0.69,16.484731797352122
0.23,0.7,16.482062158404993
0.23,0.71,16.479491517406274
0.23,0.72,16.477019479116194
0.23,0.73,16.47464559593898
0.23,0.74,16.472369370155576
0.23,0.75,16.470190256150552
0.23,0.76,16.46810766259346
0.23,0.77,16.4661209545433
0.23,0.78,16.464229455451374
0.23,0.79,16.462432449044442
0.23,0.8,16.46072918107482
0.23,0.81,16.45911886092918
0.23,0.82,16.457600663091466
0.23,0.83,16.456173728458737
0.23,0.84,16.454837165511773
0.23,0.85,16.4535900513444
0.23,0.86,16.452431432557667
0.23,0.87,16.4513603260265
0.23,0.88,16.450375719547587
0.23,0.89,16.449476572378423
0.23,0.9,16.448661815677728
0.23,0.91,16.44793035285817
0.23,0.92,16.4472810598622
0.23,0.93,16.446712785371872
0.23,0.94,16.44622435096315
0.23,0.95,16.445814551214838
0.23,0.96,16.44548215378154
0.23,0.97,16.44522589943929
0.23,0.98,16.445044502111507
0.23,0.99,16.44493664888197
0.23,1.0,16.444901
0.24,0.02,17.67011767197634
0.24,0.03,17.537233604625527
0.24,0.04,17.421909907479307
0.24,0.05,17.321756737283128
0.24,0.06,17.234701669878476
0.24,0.07,17.158948790242263
0.24,0.08,17.092942871283245
0.24,0.09,17.03533803625568
0.24,0.1,16.984970367671107
0.24,0.11,16.940833986466977
0.24,0.12,16.902060179618807
0.24,0.13,16.867899202991076
0.24,0.14,16.837704429586516
0.24,0.15,16.810918551996615
0.24,0.16,16.787061582253536
0.24,0.17,16.765720422867112
0.24,0.18,16.746539809991503
0.24,0.19,16.72921445375978
0.24,0.2,16.713482222172097
0.24,0.21,16.699118233814858
0.24,0.22,16.685929741386857
0.24,0.23,16.673751702750373
0.24,0.24,16.66244294922392
0.24,0.25,16.65188287228119
0.24,0.26,16.641968559889563
0.24,0.27,16.632612322567326
0.24,0.28,16.623739556999464
0.24,0.29,16.615286901852958
0.24,0.3,16.607200646384424
0.24,0.31,16.599435357635834
0.24,0.32,16.591952696556195
0.24,0.33,16.58472039734766
0.24,0.34,16.577711387783832
0.24,0.35,16.57090303124852
0.24,0.36,16.564276473850096
0.24,0.37,16.557816082229106
0.24,0.38,16.55150895963827
0.24,0.39,16.54534452957248
0.24,0.4,16.539314177696056
0.24,0.41,16.533410944084594
0.24,0.42,16.527629258895615
0.24,0.43,16.521964715528853
0.24,0.44,16.516413876152953
0.24,0.45,16.51097410517886
0.24,0.46,16.505643426865987
0.24,0.47,16.50042040376861
0.24,0.48,16.495304033179394
0.24,0.49,16.490293659112908
0.24,0.5,16.48538889770508
0.24,0.51,16.480589574190567
0.24,0.52,16.475895669866993
0.24,0.53,16.47130727766715
0.24,0.54,16.46682456514396
0.24,0.55,16.462447743830673
0.24,0.56,16.458177044075896
0.24,0.57,16.45401269457071
0.24,0.58,16.449954905887918
0.24,0.59,16.446003857441895
0.24,0.6,16.442159687354778
0.24,0.61,16.438422484781682
0.24,0.62,16.434792284306077
0.24,0.63,16.43126906206748
0.24,0.64,16.42785273332809
0.24,0.65,16.424543151224185
0.24,0.66,16.42134010648195
0.24,0.67,16.418243327907852
0.24,0.68,16.415252483489738
0.24,0.69,16.412367181968047
0.24,0.7,16.409586974757197
0.24,0.71,16.406911358114773
0.24,0.72,16.404339775472387
0.24,0.73,16.401871619855637
0.24,0.74,16.399506236333124
0.24,0.75,16.397242924445113
0.24,0.76,16.39508094057186
0.24,0.77,16.39301950021006
0.24,0.78,16.39105778013292
0.24,0.79,16.389194920415715
0.24,0.8,16.38743002631434
0.24,0.81,16.38576216998874
0.24,0.82,16.384190392067474
0.24,0.83,16.382713703052964
0.24,0.84,16.38133108456991
0.24,0.85,16.380041490461778
0.24,0.86,16.37884384774227
0.24,0.87,16.377737057410297
0.24,0.88,16.376719995138096
0.24,0.89,16.37579151184321
0.24,0.9,16.37495043415556
0.24,0.91,16.374195564791137
0.24,0.92,16.373525682844082
0.24,0.93,16.372939544008748
0.24,0.94,16.372435880742863
0.24,0.95,16.3720134023827
0.24,0.96,16.371670795220112
0.24,0.97,16.371406722550745
0.24,0.98,16.371219824701427
0.24,0.99,16.37110871904384
0.24,1.0,16.371072
0.25,0.02,17.656356913753356
0.25,0.03,17.517912306912336
0.25,0.04,17.397746644091605
0.25,0.05,17.29336949226633
0.25,0.06,17.202621613282414
0.25,0.07,17.12363224148709
0.25,0.08,17.054781678140046
0.25,0.09,16.994668570211516
0.25,0.1,16.942081312260996
0.25,0.11,16.89597307371332
0.25,0.12,16.855440010731442
0.25,0.13,16.81970227268615
0.25,0.14,16.788087458543934
0.25,0.15,16.760016218880484
0.25,0.16,16.734989735176843
0.25,0.17,16.712578840018537
0.25,0.18,16.69241457020452
0.25,0.19,16.67417996995352
0.25,0.2,16.657602983705868
0.25,0.21,16.642450297762984
0.25,0.22,16.628522007458297
0.25,0.23,16.615647001960326
0.25,0.24,16.603678972393315
0.25,0.25,16.592492960924574
0.25,0.26,16.581982378990233
0.25,0.27,16.572056432075044
0.25,0.28,16.562637896572014
0.25,0.29,16.55366120135446
0.25,0.3,16.54507077291256
0.25,0.31,16.53681960834293
0.25,0.32,16.528868045225707
0.25,0.33,16.521182701561564
0.25,0.34,16.513735562544873
0.25,0.35,16.50650319408367
0.25,0.36,16.49946606570029
0.25,0.37,16.49260796780988
0.25,0.38,16.48591551042259
0.25,0.39,16.47937769208885
0.25,0.4,16.472985529442198
0.25,0.41,16.46673173901972
0.25,0.42,16.460610464185702
0.25,0.43,16.454617040971783
0.25,0.44,16.44874779749886
0.25,0.45,16.44299988237968
0.25,0.46,16.43737111813336
0.25,0.47,16.431859876186785
0.25,0.48,16.426464970506387
0.25,0.49,16.42118556730651
0.25,0.5,16.41602110862732
0.25,0.51,16.410971247873672
0.25,0.52,16.40603579566321
0.25,0.53,16.40121467455332
0.25,0.54,16.39650788140724
0.25,0.55,16.39191545632437
0.25,0.56,16.387437457201706
0.25,0.57,16.38307393911643
0.25,0.58,16.37882493782581
0.25,0.59,16.37469045677306
0.25,0.6,16.370670457067426
0.25,0.61,16.366764849976878
0.25,0.62,16.36297349153194
0.25,0.63,16.3592961788923
0.25,0.64,16.355732648174026
0.25,0.65,16.35228257347551
0.25,0.66,16.348945566875777
0.25,0.67,16.345721179209807
0.25,0.68,16.34260890145285
0.25,0.69,16.33960816656959
0.25,0.7,16.33671835170525
0.25,0.71,16.333938780614215
0.25,0.72,16.331268726238044
0.25,0.73,16.328707413359194
0.25,0.74,16.326254021269435
0.25,0.75,16.32390768640289
0.25,0.76,16.321667504893515
0.25,0.77,16.31953253502532
0.25,0.78,16.317501799551042
0.25,0.79,16.315574287861438
0.25,0.8,16.313748957993056
0.25,0.81,16.31202473846715
0.25,0.82,16.310400529956468
0.25,0.83,16.30887520678031
0.25,0.84,16.30744761823111
0.25,0.85,16.306116589738323
0.25,0.86,16.30488092387739
0.25,0.87,16.303739401233116
0.25,0.88,16.3026907811281
0.25,0.89,16.30173380222775
0.25,0.9,16.300867183033958
0.25,0.91,16.3000896222798
0.25,0.92,16.299399799237914
0.25,0.93,16.2987963739547
0.25,0.94,16.29827798742243
0.25,0.95,16.297843261700564
0.25,0.96,16.297490799996922
0.25,0.97,16.297219186718436
0.25,0.98,16.29702698749999
0.25,0.99,16.296912749218748
0.25,1.0,16.296875
0.26,0.02,17.6425949756194
0.26,0.03,17.49858809548216
0.26,0.04,17.3735778200187
0.26,0.05,17.264973074187075
0.26,0.06,17.17052779077325
0.26,0.07,17.088296367787862
0.26,0.08,17.016594671878654
0.26,0.09,16.953965927952375
0.26,0.1,16.899150909372423
0.26,0.11,16.851061909483093
0.26,0.12,16.808760034563186
0.26,0.13,16.771435411318574
0.26,0.14,16.738389949311944
0.26,0.15,16.709022340868344
0.26,0.16,16.68281501850583
0.26,0.17,16.659322823292165
0.26,0.18,16.638163167147674
0.26,0.19,16.619007498389003
0.26,0.2,16.601573903087612
0.26,0.21,16.585620695418413
0.26,0.22,16.57094086838311
0.26,0.23,16.55735729236853
0.26,0.24,16.544718563174275
0.26,0.25,16.532895413626814
0.26,0.26,16.521777613875813
0.26,0.27,16.511271295113083
0.26,0.28,16.501296639915914
0.26,0.29,16.491785889830915
0.26,0.3,16.482681627302867
0.26,0.31,16.473935294724644
0.26,0.32,16.465505918334642
0.26,0.33,16.457359009004968
0.26,0.34,16.449465615722048
0.26,0.35,16.44180151083097
0.26,0.36,16.434346488954517
0.26,0.37,16.427083763962685
0.26,0.38,16.419999450504378
0.26,0.39,16.413082118462555
0.26,0.4,16.406322410293882
0.26,0.41,16.399712712596248
0.26,0.42,16.393246874441132
0.26,0.43,16.386919966037176
0.26,0.44,16.380728072178933
0.26,0.45,16.374668115699276
0.26,0.46,16.36873770680208
0.26,0.47,16.362935014718552
0.26,0.48,16.357258658617873
0.26,0.49,16.35170761512217
0.26,0.5,16.346281140136718
0.26,0.51,16.340978703016585
0.26,0.52,16.33579993135806
0.26,0.53,16.33074456493342
0.26,0.54,16.325812417485693
0.26,0.55,16.321003345271066
0.26,0.56,16.31631722138421
0.26,0.57,16.311753915029286
0.26,0.58,16.307313275009747
0.26,0.59,16.302995116805697
0.26,0.6,16.29879921269047
0.26,0.61,16.29472528441038
0.26,0.62,16.290772998014116
0.26,0.63,16.286941960473165
0.26,0.64,16.283231717782414
0.26,0.65,16.2796417542718
0.26,0.66,16.27617149289656
0.26,0.67,16.272820296305675
0.26,0.68,16.269587468516328
0.26,0.69,16.266472257046836
0.26,0.7,16.263473855382536
0.26,0.71,16.260591405667824
0.26,0.72,16.257824001534864
0.26,0.73,16.25517069099392
0.26,0.74,16.252630479323415
0.26,0.75,16.25020233190929
0.26,0.76,16.247885176993147
0.26,0.77,16.245677908297424
0.26,0.78,16.243579387503615
0.26,0.79,16.241588446565977
0.26,0.8,16.239703889849125
0.26,0.81,16.237924496082744
0.26,0.82,16.236249020130902
0.26,0.83,16.234676194577094
0.26,0.84,16.233204731129113
0.26,0.85,16.23183332185038
0.26,0.86,16.23056064022636
0.26,0.87,16.22938534207642
0.26,0.88,16.22830606632248
0.26,0.89,16.227321435627065
0.26,0.9,16.22643005691345
0.26,0.91,16.225630521781454
0.26,0.92,16.224921406831943
0.26,0.93,16.224301273913227
0.26,0.94,16.22376867030202
0.26,0.95,16.22332212883093
0.26,0.96,16.222960167973735
0.26,0.97,16.222681291898635
0.26,0.98,16.222483990498546
0.26,0.99,16.22236673940616
0.26,1.0,16.222328
0.27,0.02,17.62883186599602
0.27,0.03,17.479260997502166
0.27,0.04,17.34940349680798
0.27,0.05,17.236567597929586
0.27,0.06,17.13842039206416
0.27,0.07,17.05294145702041
0.27,0.08,16.9783822631034
0.27,0.09,16.913230668077034
0.27,0.1,16.856179891103082
0.27,0.11,16.80610142471843
0.27,0.12,16.762021405748122
0.27,0.13,16.72310002127739
0.27,0.14,16.68861357507432
0.27,0.15,16.65793888375942
0.27,0.16,16.630539711099658
0.27,0.17,16.605954983552564
0.27,0.18,16.583788561045537
0.27,0.19,16.563700364349927
0.27,0.2,16.54539868466339
0.27,0.21,16.528633522477776
0.27,0.22,16.51319082178118
0.27,0.23,16.49888748239082
0.27,0.24,16.485567047980886
0.27,0.25,16.473095980373486
0.27,0.26,16.461360442098975
0.27,0.27,16.450263519278927
0.27,0.28,16.43972282569988
0.27,0.29,16.429668436669353
0.27,0.3,16.42004110800473
0.27,0.31,16.410790741412928
0.27,0.32,16.40187506267545
0.27,0.33,16.393258483549047
0.27,0.34,16.384911122207022
0.27,0.35,16.37680796045074
0.27,0.36,16.368928118878422
0.27,0.37,16.36125423376439
0.27,0.38,16.353771921625956
0.27,0.39,16.34646931938066
0.27,0.4,16.33933668966166
0.27,0.41,16.332366082298044
0.27,0.42,16.32555104420865
0.27,0.43,16.318886371029492
0.27,0.44,16.31236789471783
0.27,0.45,16.30599230217149
0.27,0.46,16.299756980586317
0.27,0.47,16.293659885863853
0.27,0.48,16.28769943088797
0.27,0.49,16.28187439092492
0.27,0.5,16.276183823776243
0.27,0.51,16.270627002636132
0.27,0.52,16.265203359882435
0.27,0.53,16.25991244026922
0.27,0.54,16.254753862194462
0.27,0.55,16.249727285893798
0.27,0.56,16.2448323875642
0.27,0.57,16.24006883855376
0.27,0.58,16.23543628886788
0.27,0.59,16.230934354341315
0.27,0.6,16.226562606911358
0.27,0.61,16.22232056750203
0.27,0.62,16.218207701094066
0.27,0.63,16.214223413612036
0.27,0.64,16.210367050309326
0.27,0.65,16.20663789537486
0.27,0.66,16.2030351725232
0.27,0.67,16.19955804636271
0.27,0.68,16.196205624365728
0.27,0.69,16.192976959289886
0.27,0.7,16.189871051922424
0.27,0.71,16.186886854038814
0.27,0.72,16.18402327148457
0.27,0.73,16.181279167304098
0.27,0.74,16.178653364853965
0.27,0.75,16.17614465084971
0.27,0.76,16.17375177830546
0.27,0.77,16.171473469334718
0.27,0.78,16.169308417788493
0.27,0.79,16.167255291713712
0.27,0.8,16.165312735620716
0.27,0.81,16.163479372553848
0.27,0.82,16.161753805963215
0.27,0.83,16.160134621379637
0.27,0.84,16.158620387897685
0.27,0.85,16.15720965947428
0.27,0.86,16.155900976052507
0.27,0.87,16.154692864521667
0.27,0.88,16.153583839526135
0.27,0.89,16.152572404136166
0.27,0.9,16.151657050394583
0.27,0.91,16.150836259753394
0.27,0.92,16.150108503414415
0.27,0.93,16.149472242587812
0.27,0.94,16.1489259286818
0.27,0.95,16.148468003436307
0.27,0.96,16.14809689901231
0.27,0.97,16.14781103804759
0.27,0.98,16.147608833688466
0.27,0.99,16.14748868960553
0.27,1.0,16.147449
0.28,0.02,17.615067593304772
0.28,0.03,17.459931040139534
0.28,0.04,17.32522373600684
0.28,0.05,17.208153178378062
0.28,0.06,17.106299606868316
0.28,0.07,17.017567797060558
0.28,0.08,16.940144862418617
0.28,0.09,16.872463349184272
0.28,0.1,16.813168989550647
0.28,0.11,16.761092550361486
0.28,0.12,16.71522527892035
0.28,0.13,16.674697504951638
0.28,0.14,16.638760009014817
0.28,0.15,16.60676781335293
0.28,0.16,16.578166091817476
0.28,0.17,16.552477931664317
0.28,0.18,16.5292937121227
0.28,0.19,16.508261893119993
0.28,0.2,16.489081032779247
0.28,0.21,16.47149287463772
0.28,0.22,16.45527636527238
0.28,0.23,16.440242480443047
0.28,0.24,16.42622975322724
0.28,0.25,16.413100411150168
0.28,0.26,16.400737041212388
0.28,0.27,16.389039712170074
0.28,0.28,16.377923492592636
0.28,0.29,16.36731631125683
0.28,0.3,16.35715711346751
0.28,0.31,16.347394273039722
0.28,0.32,16.33798422504055
0.28,0.33,16.328890289064987
0.28,0.34,16.320081656891475
0.28,0.35,16.311532521903313
0.28,0.36,16.30322133073765
0.28,0.37,16.29513014029189
0.28,0.38,16.287244065529656
0.28,0.39,16.279550805530228
0.28,0.4,16.2720402369561
0.28,0.41,16.264704065608974
0.28,0.42,16.257535528035007
0.28,0.43,16.25052913625322
0.28,0.44,16.243680459640203
0.28,0.45,16.236985938830166
0.28,0.46,16.230442727200245
0.28,0.47,16.22404855612261
0.28,0.48,16.21780162069077
0.28,0.49,16.211700483079795
0.28,0.5,16.205743991088866
0.28,0.51,16.199931209749135
0.28,0.52,16.194261364167232
0.28,0.53,16.188733792022468
0.28,0.54,16.183347904348686
0.28,0.55,16.17810315341559
0.28,0.56,16.172999006682467
0.28,0.57,16.168034925934315
0.28,0.58,16.16321035082835
0.28,0.59,16.158524686181426
0.28,0.6,16.15397729241754
0.28,0.61,16.14956747867167
0.28,0.62,16.145294498113245
0.28,0.63,16.141157545110865
0.28,0.64,16.137155753910818
0.28,0.65,16.133288198546495
0.28,0.66,16.12955389373458
0.28,0.67,16.125951796548144
0.28,0.68,16.122480808686625
0.28,0.69,16.119139779188835
0.28,0.7,16.115927507458288
0.28,0.71,16.11284274649041
0.28,0.72,16.109884206208875
0.28,0.73,16.107050556834004
0.28,0.74,16.104340432220003
0.28,0.75,16.101752433109557
0.28,0.76,16.09928513026517
0.28,0.77,16.09693706744554
0.28,0.78,16.094706764203536
0.28,0.79,16.092592718489005
0.28,0.8,16.090593409045997
0.28,0.81,16.0887072975988
0.28,0.82,16.086932830825855
0.28,0.83,16.085268442124256
0.28,0.84,16.083712553170553
