,nCFR,rCFR,mrCFR,EmrCFR
50,0.021461559358869873,0.8681318681318682,0.08993046399027284,0.14382780601086811
57,0.03535036839630036,0.9740820734341252,0.7179674652883606,0.34933554613093726
64,0.059786839111430456,0.2592159916926272,0.35897280504656753,0.9639663327852432
71,0.09999693260942916,0.3156620672960542,0.7627422520514558,0.7627422520514558
78,0.14405153807582463,0.34405102837802654,0.2495420815358706,0.2495420815358706
85,0.12616487939277707,0.3518256972299117,0.15596547199782287,0.15596547199782287
92,0.13909172751825546,0.3384189470802087,0.10170787598945966,0.419400080468213
99,0.1470189175457996,0.32879733721878385,0.24622456064958603,0.24622456064958603
106,0.14888026242607916,0.31942770167427703,0.17891643196933052,0.11676890141549648
