,nCFR,rCFR,mrCFR,EmrCFR
35,0.0076843198338525445,0.048366013071895426,0.10037604148681525,0.17517081464621312
42,0.010897009966777409,0.03348305430788077,0.36829593597661686,0.21397363112611562
49,0.013229275720947939,0.028868120456905504,0.01707032980400314,0.015275709074586311
56,0.014334322739448346,0.026312292358803988,0.44437997605247415,0.35752125485214176
63,0.013079494259555298,0.02526906878802059,0.01945895276170762,0.03457812039840059
70,0.01074410404816552,0.023190695002871912,0.1013754762381757,0.038117510947891294
