,nCFR,rCFR,mrCFR,EmrCFR
23,0.03563103563103563,0.981651376146789,0.05325469652586691,0.6490294077344003
30,0.06325893373424309,0.9891500904159132,0.5435545206150467,0.18944932860510738
37,0.09417862334871374,0.9526854219948849,0.3010964389995951,0.2249672025296114
44,0.1083917587853241,0.9714726291441789,0.12201560719687968,0.31093825716412266
51,0.11336098500930794,0.9791255289139633,0.1254671438010582,0.7984805413715278
58,0.11718260774864549,0.9768497503404449,0.15532469837368404,0.15532469837368404
65,0.12275875865863112,0.9726570239746384,0.13186495662781852,0.0678140022866628
72,0.1271398846117469,0.973388848660391,0.20312575312007314,0.19199160004323895
