,nCFR,rCFR,mrCFR,EmrCFR
67,0.013283740701381509,0.07692307692307693,0.9212285568476501,0.12567686304138062
74,0.016867469879518072,0.14040114613180515,0.06459108420169436,0.9549840252788208
81,0.02444987775061125,0.05027932960893855,0.7547780522927369,0.028447504500587868
88,0.04156424581005587,0.06924795234549516,0.14135766281023013,0.7049871613146078
95,0.04250386398763524,0.06832298136645963,0.0444160851861164,0.620448630451994
102,0.045068027210884355,0.06213364595545135,0.04426521015511343,0.06165674537582623
