,nCFR,rCFR,mrCFR,EmrCFR
52,0.033105022831050226,0.1676300578034682,0.5598423743983298,
59,0.03610411418975651,0.13109756097560976,0.355414163875267,
66,0.028703229113275244,0.11666666666666667,0.15424034469848394,0.651113628864818
73,0.0235655737704918,0.13450292397660818,0.07841587061428669,0.4935274874998655
80,0.018709930655501767,0.15180467091295116,0.43005300784983436,0.13475529916746723
87,0.023623461780292822,0.17509986684420772,0.20005927751650693,0.6255628523879583
94,0.028687927770496578,0.1718273004797209,0.032710433452917805,0.032710433452917805
101,0.03645662579502983,0.110055423594616,0.07352563370889477,0.07223779090942418
108,0.04114994363021421,0.0715063125816282,0.09653834097815453,0.09653834097815453
