,nCFR,rCFR,mrCFR,EmrCFR
50,0.028578121339892248,0.20926243567753003,0.24181559454656149,0.19178420394012435
57,0.05518590998043053,0.2936276551436901,0.1759453165267281,0.46106684566191547
64,0.0916914481391367,0.3286498708010336,0.6307525725265439,0.6900003897604459
71,0.1335839840611845,0.3770521541950113,0.7843917314839093,0.4223309392600114
78,0.1464498486180291,0.39986666666666665,0.991787393928533,0.3957829365704427
85,0.15487810030844637,0.4011710627120499,0.1789996131102717,0.10501949649207556
92,0.15870438931675543,0.3918463117759202,0.1940938632377957,0.15089678909281593
99,0.16290745458264377,0.38949895523051614,0.15515508335376096,0.11742791455144577
