,nCFR,rCFR,mrCFR,EmrCFR
58,0.01555023923444976,0.04642857142857143,0.7365938464641176,
65,0.018973214285714284,0.04657534246575343,0.03546869556978594,
72,0.018947368421052633,0.027906976744186046,0.8160861352362075,
