,nCFR,rCFR,mrCFR,EmrCFR
34,0.007199100112485939,0.7272727272727273,0.6075397719270896,0.0582953296026444
41,0.012958226768968456,0.7037037037037037,0.018615956055151765,0.03669044371218556
48,0.020293805845827653,0.8072289156626506,0.024462047682209283,0.6417893861918318
55,0.02529346003353829,0.8497652582159625,0.025347597194196665,0.025347597194196665
62,0.026977233846558757,0.8649789029535865,0.5999578285430003,0.26664170811609084
69,0.0270748987854251,0.8699186991869918,0.04166714725978083,0.04768114961189508
76,0.027545499262174127,0.875,0.044073800594313324,0.02418719327820574
