α,p,l
0.093,0.85,37.36863473646152
0.093,0.86,37.367704736461526
0.093,0.87,37.36677473646152
0.093,0.88,37.365844736461526
0.093,0.89,37.36491473646153
0.093,0.9,37.363984736461525
0.093,0.91,37.36305473646153
0.093,0.92,37.362124736461524
0.093,0.93,37.36119473646153
0.093,0.94,37.360264736461524
0.093,0.95,37.35933473646153
0.093,0.96,37.35840473646152
0.093,0.97,37.357474736461526
0.093,0.98,37.35654473646152
0.093,0.99,37.355614736461526
0.093,1.0,37.35468473646152
0.094,0.06,37.422587675513086
0.094,0.07,37.42199332795583
0.094,0.08,37.420595192575014
0.094,0.09,37.418766889203916
0.094,0.1,37.416793146734115
0.094,0.11,37.41484959019517
0.094,0.12,37.413024476389424
0.094,0.13,37.41134907058813
0.094,0.14,37.40982247132696
0.094,0.15,37.40842827270262
0.094,0.16,37.40714450846903
0.094,0.17,37.40594901115664
0.094,0.18,37.40482194332044
0.094,0.19,37.403746712951246
0.094,0.2,37.402710037118666
0.094,0.21,37.40170160661922
0.094,0.22,37.400713605045205
0.094,0.23,37.39974021454881
0.094,0.24,37.39877717013658
0.094,0.25,37.39782138527816
0.094,0.26,37.39687065130564
0.094,0.27,37.39592340357673
0.094,0.28,37.394978543834696
0.094,0.29,37.394035307759054
0.094,0.3,37.39309316771517
0.094,0.31,37.39215176227426
0.094,0.32,37.3912108457143
0.094,0.33,37.390270252205895
0.094,0.34,37.38932987065015
0.094,0.35,37.38838962715475
0.094,0.36,37.38744947293096
0.094,0.37,37.386509376001385
0.094,0.38,37.38556931556305
0.094,0.39,37.384629278184946
0.094,0.4,37.38368925526261
0.094,0.41,37.382749241327346
0.094,0.42,37.38180923293167
0.094,0.43,37.38086922792051
0.094,0.44,37.379929224958346
0.094,0.45,37.378989223224934
0.094,0.46,37.37804922222114
0.094,0.47,37.37710922164617
0.094,0.48,37.37616922132056
0.094,0.49,37.375229221138355
0.094,0.5,37.37428922103764
0.094,0.51,37.37334922098272
0.094,0.52,37.37240922095316
0.094,0.53,37.37146922093748
0.094,0.54,37.370529220929285
0.094,0.55,37.36958922092508
0.094,0.56,37.368649220922954
0.094,0.57,37.367709220921896
0.094,0.58,37.366769220921384
0.094,0.59,37.36582922092114
0.094,0.6,37.36488922092103
0.094,0.61,37.36394922092097
0.094,0.62,37.363009220920944
0.094,0.63,37.36206922092093
0.094,0.64,37.36112922092093
0.094,0.65,37.36018922092092
0.094,0.66,37.35924922092092
0.094,0.67,37.35830922092092
0.094,0.68,37.35736922092092
0.094,0.69,37.35642922092092
0.094,0.7,37.35548922092092
0.094,0.71,37.35454922092092
0.094,0.72,37.35360922092092
0.094,0.73,37.35266922092092
0.094,0.74,37.35172922092092
0.094,0.75,37.35078922092092
0.094,0.76,37.34984922092092
0.094,0.77,37.34890922092092
0.094,0.78,37.34796922092092
0.094,0.79,37.34702922092092
0.094,0.8,37.34608922092092
0.094,0.81,37.34514922092092
0.094,0.82,37.34420922092092
0.094,0.83,37.343269220920924
0.094,0.84,37.342329220920924
0.094,0.85,37.341389220920924
0.094,0.86,37.340449220920924
0.094,0.87,37.339509220920924
0.094,0.88,37.338569220920924
0.094,0.89,37.337629220920924
0.094,0.9,37.336689220920924
0.094,0.91,37.335749220920924
0.094,0.92,37.334809220920924
0.094,0.93,37.333869220920924
0.094,0.94,37.332929220920924
0.094,0.95,37.331989220920924
0.094,0.96,37.331049220920924
0.094,0.97,37.330109220920924
0.094,0.98,37.329169220920924
0.094,0.99,37.328229220920925
0.094,1.0,37.327289220920925
0.095,0.05,37.39844730131178
0.095,0.06,37.39749702421944
0.095,0.07,37.39605195224635
0.095,0.08,37.394182542427515
0.095,0.09,37.3920888074355
0.095,0.1,37.38996209407313
0.095,0.11,37.38792764575957
0.095,0.12,37.38604629827861
0.095,0.13,37.384334226343825
0.095,0.14,37.38278212525337
0.095,0.15,37.381368855018785
0.095,0.16,37.38006975315666
0.095,0.17,37.37886110146494
0.095,0.18,37.37772216298846
0.095,0.19,37.3766358202204
0.095,0.2,37.375588481443664
0.095,0.21,37.37456965516763
0.095,0.22,37.37357141698308
0.095,0.23,37.372587884871535
0.095,0.24,37.371614755626005
0.095,0.25,37.370648919918246
0.095,0.26,37.369688155458256
0.095,0.27,37.36873088945296
0.095,0.28,37.367776018762434
0.095,0.29,37.36682277613722
0.095,0.3,37.36587063218408
0.095,0.31,37.36491922441755
0.095,0.32,37.36396830648035
0.095,0.33,37.36301771216127
0.095,0.34,37.36206733013208
0.095,0.35,37.36111708636292
0.095,0.36,37.36016693198283
0.095,0.37,37.35921683496544
0.095,0.38,37.35826677447877
0.095,0.39,37.35731673707478
0.095,0.4,37.356366714139085
0.095,0.41,37.355416700197274
0.095,0.42,37.35446669179866
0.095,0.43,37.3535166867864
0.095,0.44,37.35256668382398
0.095,0.45,37.35161668209067
0.095,0.46,37.35066668108709
0.095,0.47,37.34971668051236
0.095,0.48,37.34876668018694
0.095,0.49,37.347816680004875
0.095,0.5,37.346866679904274
0.095,0.51,37.34591667984941
0.095,0.52,37.3449666798199
0.095,0.53,37.344016679804255
0.095,0.54,37.34306667979609
0.095,0.55,37.342116679791886
0.095,0.56,37.34116667978977
0.095,0.57,37.34021667978872
0.095,0.58,37.3392666797882
0.095,0.59,37.338316679787965
0.095,0.6,37.33736667978785
0.095,0.61,37.336416679787796
0.095,0.62,37.33546667978777
0.095,0.63,37.33451667978777
0.095,0.64,37.33356667978776
0.095,0.65,37.33261667978776
0.095,0.66,37.33166667978776
0.095,0.67,37.33071667978775
0.095,0.68,37.32976667978775
0.095,0.69,37.32881667978776
0.095,0.7,37.32786667978776
0.095,0.71,37.32691667978776
0.095,0.72,37.32596667978776
0.095,0.73,37.32501667978776
0.095,0.74,37.324066679787755
0.095,0.75,37.32311667978776
0.095,0.76,37.322166679787756
0.095,0.77,37.32121667978776
0.095,0.78,37.32026667978776
0.095,0.79,37.31931667978776
0.095,0.8,37.31836667978776
0.095,0.81,37.31741667978776
0.095,0.82,37.31646667978776
0.095,0.83,37.315516679787756
0.095,0.84,37.31456667978776
0.095,0.85,37.313616679787756
0.095,0.86,37.31266667978776
0.095,0.87,37.31171667978776
0.095,0.88,37.31076667978776
0.095,0.89,37.30981667978776
0.095,0.9,37.308866679787755
0.095,0.91,37.30791667978776
0.095,0.92,37.306966679787756
0.095,0.93,37.30601667978776
0.095,0.94,37.30506667978776
0.095,0.95,37.30411667978776
0.095,0.96,37.30316667978776
0.095,0.97,37.30221667978776
0.095,0.98,37.30126667978776
0.095,0.99,37.300316679787755
0.095,1.0,37.29936667978776
0.096,0.05,37.37438685930158
0.096,0.06,37.371887835557864
0.096,0.07,37.36959487133559
0.096,0.08,37.36725700226766
0.096,0.09,37.36489999625969
0.096,0.1,37.36262180358813
0.096,0.11,37.360497446280974
0.096,0.12,37.35856050126654
0.096,0.13,37.356812174019765
0.096,0.14,37.35523483794953
0.096,0.15,37.35380267105368
0.096,0.16,37.35248834739832
0.096,0.17,37.351266618696194
0.096,0.18,37.35011586160841
0.096,0.19,37.349018441592534
0.096,0.2,37.34796046368174
0.096,0.21,37.346931257770926
0.096,0.22,37.34592279391254
0.096,0.23,37.344929127583185
0.096,0.24,37.34394591849466
0.096,0.25,37.342970035293035
0.096,0.26,37.341999242593126
0.096,0.27,37.34103195981044
0.096,0.28,37.34006707916654
0.096,0.29,37.33910383064911
0.096,0.3,37.33814168321872
0.096,0.31,37.3371802734089
0.096,0.32,37.336219354277944
0.096,0.33,37.33525875926673
0.096,0.34,37.334298376840195
0.096,0.35,37.33333813284583
0.096,0.36,37.33237797834022
0.096,0.37,37.331417881254396
0.096,0.38,37.330457820731525
0.096,0.39,37.32949778330916
0.096,0.4,37.32853776036472
0.096,0.41,37.3275777464192
0.096,0.42,37.32661773801937
0.096,0.43,37.32565773300703
0.096,0.44,37.32469773004498
0.096,0.45,37.32373772831214
0.096,0.46,37.322777727308996
0.096,0.47,37.32181772673461
0.096,0.48,37.32085772640945
0.096,0.49,37.31989772622757
0.096,0.5,37.3189377261271
0.096,0.51,37.31797772607232
0.096,0.52,37.31701772604286
0.096,0.53,37.31605772602725
0.096,0.54,37.315097726019104
0.096,0.55,37.31413772601492
0.096,0.56,37.31317772601281
0.096,0.57,37.31221772601175
0.096,0.58,37.31125772601125
0.096,0.59,37.310297726011
0.096,0.6,37.30933772601089
0.096,0.61,37.308377726010846
0.096,0.62,37.30741772601082
0.096,0.63,37.30645772601081
0.096,0.64,37.30549772601081
0.096,0.65,37.30453772601081
0.096,0.66,37.3035777260108
0.096,0.67,37.3026177260108
0.096,0.68,37.3016577260108
0.096,0.69,37.3006977260108
0.096,0.7,37.299737726010804
0.096,0.71,37.298777726010805
0.096,0.72,37.297817726010805
0.096,0.73,37.296857726010806
0.096,0.74,37.29589772601081
0.096,0.75,37.2949377260108
0.096,0.76,37.2939777260108
0.096,0.77,37.2930177260108
0.096,0.78,37.2920577260108
0.096,0.79,37.291097726010804
0.096,0.8,37.290137726010805
0.096,0.81,37.289177726010806
0.096,0.82,37.28821772601081
0.096,0.83,37.2872577260108
0.096,0.84,37.2862977260108
0.096,0.85,37.2853377260108
0.096,0.86,37.2843777260108
0.096,0.87,37.2834177260108
0.096,0.88,37.282457726010804
0.096,0.89,37.281497726010805
0.096,0.9,37.280537726010806
0.096,0.91,37.27957772601081
0.096,0.92,37.2786177260108
0.096,0.93,37.2776577260108
0.096,0.94,37.2766977260108
0.096,0.95,37.2757377260108
0.096,0.96,37.274777726010804
0.096,0.97,37.273817726010805
0.096,0.98,37.272857726010805
0.096,0.99,37.271897726010806
0.096,1.0,37.27093772601081
0.097,0.05,37.34982304026757
0.097,0.06,37.34577559928308
0.097,0.07,37.34263778364262
0.097,0.08,37.339834636055926
0.097,0.09,37.33721683046534
0.097,0.1,37.33478887208638
0.097,0.11,37.33257573550432
0.097,0.12,37.33058392235644
0.097,0.13,37.32879980827514
0.097,0.14,37.32719753908246
0.097,0.15,37.32574667144827
0.097,0.16,37.32441725426835
0.097,0.17,37.32318253322956
0.097,0.18,37.32202001381697
0.097,0.19,37.32091155416717
0.097,0.2,37.319842962346605
0.097,0.21,37.31880339374878
0.097,0.22,37.317784715609086
0.097,0.23,37.31678092271485
0.097,0.24,37.31578763891571
0.097,0.25,37.31480171165382
0.097,0.26,37.31382089300401
0.097,0.27,37.312843594965734
0.097,0.28,37.31186870537565
0.097,0.29,37.31089545162965
0.097,0.3,37.309923301157156
0.097,0.31,37.30895188958794
0.097,0.32,37.307980969447456
0.097,0.33,37.307010373862965
0.097,0.34,37.3060399911153
0.097,0.35,37.30506974694435
0.097,0.36,37.30409959234399
0.097,0.37,37.303129495209085
0.097,0.38,37.30215943466211
0.097,0.39,37.301189397228875
0.097,0.4,37.30021937428034
0.097,0.41,37.29924936033394
0.097,0.42,37.2982793519346
0.097,0.43,37.29730934692321
0.097,0.44,37.296339343962124
0.097,0.45,37.29536934223012
0.097,0.46,37.294399341227624
0.097,0.47,37.29342934065371
0.097,0.48,37.29245934032889
0.097,0.49,37.29148934014724
0.097,0.5,37.29051934004692
0.097,0.51,37.289549339992234
0.097,0.52,37.28857933996284
0.097,0.53,37.287609339947274
0.097,0.54,37.286639339939136
0.097,0.55,37.28566933993496
0.097,0.56,37.284699339932864
0.097,0.57,37.28372933993182
0.097,0.58,37.28275933993131
0.097,0.59,37.28178933993107
0.097,0.6,37.28081933993096
0.097,0.61,37.2798493399309
0.097,0.62,37.27887933993089
0.097,0.63,37.27790933993087
0.097,0.64,37.27693933993087
0.097,0.65,37.275969339930874
0.097,0.66,37.274999339930865
0.097,0.67,37.27402933993086
0.097,0.68,37.27305933993087
0.097,0.69,37.272089339930865
0.097,0.7,37.27111933993086
0.097,0.71,37.27014933993087
0.097,0.72,37.269179339930865
0.097,0.73,37.26820933993086
0.097,0.74,37.26723933993087
0.097,0.75,37.266269339930865
0.097,0.76,37.26529933993086
0.097,0.77,37.26432933993087
0.097,0.78,37.263359339930865
0.097,0.79,37.26238933993086
0.097,0.8,37.26141933993087
0.097,0.81,37.260449339930865
0.097,0.82,37.25947933993086
0.097,0.83,37.25850933993087
0.097,0.84,37.257539339930865
0.097,0.85,37.25656933993086
0.097,0.86,37.25559933993087
0.097,0.87,37.254629339930865
0.097,0.88,37.25365933993086
0.097,0.89,37.25268933993087
0.097,0.9,37.251719339930865
0.097,0.91,37.25074933993086
0.097,0.92,37.24977933993087
0.097,0.93,37.248809339930865
0.097,0.94,37.24783933993086
0.097,0.95,37.24686933993087
0.097,0.96,37.245899339930865
0.097,0.97,37.24492933993086
0.097,0.98,37.24395933993087
0.097,0.99,37.242989339930865
0.097,1.0,37.24201933993086
0.098,0.04,37.33360300448457
0.098,0.05,37.32476848450299
0.098,0.06,37.31917251109934
0.098,0.07,37.315193234001384
0.098,0.08,37.31192841241723
0.098,0.09,37.309052610552
0.098,0.1,37.30647682823679
0.098,0.11,37.3041761898574
0.098,0.12,37.30213033048434
0.098,0.13,37.30031095472031
0.098,0.14,37.29868408845612
0.098,0.15,37.29721473639747
0.098,0.16,37.295870366006305
0.098,0.17,37.29462274436064
0.098,0.18,37.29344852301204
0.098,0.19,37.29232906370993
0.098,0.2,37.29124988456053
0.098,0.21,37.29019997099497
0.098,0.22,37.289171090401744
0.098,0.23,37.288157178839015
0.098,0.24,37.287153825596576
0.098,0.25,37.286157857782
0.098,0.26,37.28516701551238
0.098,0.27,37.28417970376175
0.098,0.28,37.28319480624393
0.098,0.29,37.28221154793874
0.098,0.3,37.281229394862216
0.098,0.31,37.2802479818189
0.098,0.32,37.27926706085373
0.098,0.33,37.27828646481509
0.098,0.34,37.277306081822644
0.098,0.35,37.27632583752371
0.098,0.36,37.27534568285938
0.098,0.37,37.27436558569477
0.098,0.38,37.27338552513575
0.098,0.39,37.27240548769915
0.098,0.4,37.27142546475112
0.098,0.41,37.270445450806655
0.098,0.42,37.269465442409526
0.098,0.43,37.26848543740009
0.098,0.44,37.26750543444061
0.098,0.45,37.2665254327098
0.098,0.46,37.26554543170816
0.098,0.47,37.26456543113485
0.098,0.48,37.26358543081042
0.098,0.49,37.262605430629044
0.098,0.5,37.261625430528895
0.098,0.51,37.26064543047432
0.098,0.52,37.25966543044499
0.098,0.53,37.25868543042945
0.098,0.54,37.25770543042135
0.098,0.55,37.25672543041719
0.098,0.56,37.255745430415104
0.098,0.57,37.25476543041406
0.098,0.58,37.25378543041356
0.098,0.59,37.252805430413325
0.098,0.6,37.25182543041321
0.098,0.61,37.25084543041315
0.098,0.62,37.24986543041314
0.098,0.63,37.248885430413125
0.098,0.64,37.24790543041313
0.098,0.65,37.24692543041313
0.098,0.66,37.245945430413116
0.098,0.67,37.244965430413124
0.098,0.68,37.243985430413126
0.098,0.69,37.24300543041313
0.098,0.7,37.24202543041312
0.098,0.71,37.24104543041312
0.098,0.72,37.240065430413125
0.098,0.73,37.23908543041313
0.098,0.74,37.23810543041313
0.098,0.75,37.23712543041312
0.098,0.76,37.236145430413124
0.098,0.77,37.235165430413126
0.098,0.78,37.23418543041313
0.098,0.79,37.23320543041312
0.098,0.8,37.23222543041312
0.098,0.81,37.231245430413125
0.098,0.82,37.23026543041313
0.098,0.83,37.22928543041313
0.098,0.84,37.22830543041312
0.098,0.85,37.227325430413124
0.098,0.86,37.226345430413126
0.098,0.87,37.22536543041313
0.098,0.88,37.22438543041313
0.098,0.89,37.22340543041312
0.098,0.9,37.222425430413125
0.098,0.91,37.22144543041313
0.098,0.92,37.22046543041313
0.098,0.93,37.21948543041312
0.098,0.94,37.218505430413124
0.098,0.95,37.217525430413126
0.098,0.96,37.21654543041313
0.098,0.97,37.21556543041313
0.098,0.98,37.21458543041312
0.098,0.99,37.213605430413125
0.098,1.0,37.21262543041313
0.099,0.04,37.310911697052276
0.099,0.05,37.299232733488644
0.099,0.06,37.29208802689954
0.099,0.07,37.28727119705197
0.099,0.08,37.283548798908456
0.099,0.09,37.280418161113346
0.099,0.1,37.27769673247061
0.099,0.11,37.2753100188645
0.099,0.12,37.273211027070246
0.099,0.13,37.27135697047684
0.099,0.14,37.269705876545245
0.099,0.15,37.26821827615495
0.099,0.16,37.266859104499
0.099,0.17,37.26559868076767
0.099,0.18,37.26441282180883
0.099,0.19,37.26328240510233
0.099,0.2,37.26219266650034
0.099,0.21,37.26113242642113
0.099,0.22,37.260093355615616
0.099,0.23,37.25906933351143
0.099,0.24,37.25805591622035
0.099,0.25,37.25704991143026
0.099,0.26,37.256049047908455
0.099,0.27,37.25505172400861
0.099,0.28,37.254056819591845
0.099,0.29,37.25306355740221
0.099,0.3,37.252071402162315
0.099,0.31,37.25107998793144
0.099,0.32,37.250089066327
0.099,0.33,37.249098469953545
0.099,0.34,37.24810808679274
0.099,0.35,37.24711784241443
0.099,0.36,37.24612768771689
0.099,0.37,37.24513759054189
0.099,0.38,37.244147529982904
0.099,0.39,37.24315749255042
0.099,0.4,37.24216746960749
0.099,0.41,37.241177455667774
0.099,0.42,37.24018744727454
0.099,0.43,37.23919744226813
0.099,0.44,37.23820743931084
0.099,0.45,37.23721743758158
0.099,0.46,37.23622743658102
0.099,0.47,37.23523743600842
0.099,0.48,37.23424743568448
0.099,0.49,37.2332574355034
0.099,0.5,37.232267435403436
0.099,0.51,37.231277435348986
0.099,0.52,37.23028743531974
0.099,0.53,37.22929743530425
0.099,0.54,37.228307435296166
0.099,0.55,37.22731743529202
0.099,0.56,37.226327435289946
0.099,0.57,37.22533743528891
0.099,0.58,37.2243474352884
0.099,0.59,37.22335743528817
0.099,0.6,37.222367435288064
0.099,0.61,37.22137743528801
0.099,0.62,37.22038743528799
0.099,0.63,37.21939743528797
0.099,0.64,37.21840743528797
0.099,0.65,37.21741743528798
0.099,0.66,37.216427435287976
0.099,0.67,37.21543743528797
0.099,0.68,37.21444743528797
0.099,0.69,37.21345743528798
0.099,0.7,37.21246743528798
0.099,0.71,37.211477435287975
0.099,0.72,37.21048743528797
0.099,0.73,37.20949743528797
0.099,0.74,37.20850743528798
0.099,0.75,37.207517435287976
0.099,0.76,37.206527435287974
0.099,0.77,37.20553743528797
0.099,0.78,37.20454743528798
0.099,0.79,37.203557435287976
0.099,0.8,37.202567435287975
0.099,0.81,37.20157743528797
0.099,0.82,37.20058743528797
0.099,0.83,37.19959743528798
0.099,0.84,37.198607435287975
0.099,0.85,37.197617435287974
0.099,0.86,37.19662743528797
0.099,0.87,37.19563743528798
0.099,0.88,37.194647435287976
0.099,0.89,37.193657435287975
0.099,0.9,37.19266743528797
0.099,0.91,37.19167743528797
0.099,0.92,37.19068743528798
0.099,0.93,37.189697435287975
0.099,0.94,37.188707435287974
0.099,0.95,37.18771743528797
0.099,0.96,37.18672743528798
0.099,0.97,37.185737435287976
0.099,0.98,37.184747435287974
0.099,0.99,37.18375743528797
0.099,1.0,37.18276743528798
0.1,0.04,37.287759583620236
0.1,0.05,37.2732227570506
0.1,0.06,37.26452945251813
0.1,0.07,37.258879686986695
0.1,0.08,37.25470437841715
0.1,0.09,37.25132244944204
0.1,0.1,37.248457796250115
0.1,0.11,37.24598658455111
0.1,0.12,37.2438354653958
0.1,0.13,37.24194736349376
0.1,0.14,37.24027244375595
0.1,0.15,37.23876685025297
0.1,0.16,37.23739304047301
0.1,0.17,37.23611991968682
0.1,0.18,37.23492249120456
0.1,0.19,37.233781161500225
0.1,0.2,37.23268089255216
0.1,0.21,37.23161034510929
0.1,0.22,37.230561096723186
0.1,0.23,37.229526972421645
0.1,0.24,37.22850349659604
0.1,0.25,37.22748745847252
0.1,0.26,37.22647657610101
0.1,0.27,37.22546924163346
0.1,0.28,37.22446433135611
0.1,0.29,37.22346106596148
0.1,0.3,37.22245890900125
0.1,0.31,37.221457493870425
0.1,0.32,37.220456571812576
0.1,0.33,37.21945597522384
0.1,0.34,37.218455591971086
0.1,0.35,37.21745534756204
0.1,0.36,37.216455192862014
0.1,0.37,37.21545509569592
0.1,0.38,37.21445503514902
0.1,0.39,37.213454997728114
0.1,0.4,37.21245497479489
0.1,0.41,37.21145496086272
0.1,0.42,37.2104549524751
0.1,0.43,37.20945494747269
0.1,0.44,37.20845494451821
0.1,0.45,37.20745494279086
0.1,0.46,37.206454941791584
0.1,0.47,37.20545494121983
0.1,0.48,37.204454940896426
0.1,0.49,37.203454940715694
0.1,0.5,37.202454940615965
0.1,0.51,37.20145494056163
0.1,0.52,37.20045494053246
0.1,0.53,37.19945494051703
0.1,0.54,37.19845494050898
0.1,0.55,37.19745494050485
0.1,0.56,37.196454940502775
0.1,0.57,37.19545494050175
0.1,0.58,37.19445494050125
0.1,0.59,37.19345494050101
0.1,0.6,37.192454940500895
0.1,0.61,37.191454940500854
0.1,0.62,37.19045494050083
0.1,0.63,37.18945494050082
0.1,0.64,37.18845494050082
0.1,0.65,37.187454940500814
0.1,0.66,37.18645494050081
0.1,0.67,37.18545494050081
0.1,0.68,37.18445494050082
0.1,0.69,37.183454940500816
0.1,0.7,37.18245494050081
0.1,0.71,37.181454940500814
0.1,0.72,37.18045494050081
0.1,0.73,37.17945494050081
0.1,0.74,37.178454940500814
0.1,0.75,37.17745494050081
0.1,0.76,37.17645494050081
0.1,0.77,37.17545494050081
0.1,0.78,37.17445494050081
0.1,0.79,37.17345494050081
0.1,0.8,37.17245494050081
0.1,0.81,37.17145494050081
0.1,0.82,37.17045494050081
0.1,0.83,37.16945494050081
0.1,0.84,37.16845494050081
0.1,0.85,37.16745494050081
0.1,0.86,37.16645494050081
0.1,0.87,37.16545494050081
0.1,0.88,37.16445494050081
0.1,0.89,37.16345494050081
0.1,0.9,37.16245494050081
0.1,0.91,37.16145494050081
0.1,0.92,37.16045494050081
0.1,0.93,37.15945494050081
0.1,0.94,37.15845494050081
0.1,0.95,37.15745494050081
0.1,0.96,37.156454940500815
0.1,0.97,37.15545494050081
0.1,0.98,37.15445494050081
0.1,0.99,37.153454940500815
0.1,1.0,37.15245494050081
0.101,0.04,37.264153118006476
0.101,0.05,37.24674351586363
0.101,0.06,37.23650254954967
0.101,0.07,37.23002537430754
0.101,0.08,37.22540246847377
0.101,0.09,37.221773205215705
0.101,0.1,37.21876800160597
0.101,0.11,37.21621402076062
0.101,0.12,37.214011869739906
0.101,0.13,37.21209041155625
0.101,0.14,37.21039209935177
0.101,0.15,37.20886878637684
0.101,0.16,37.20748051233788
0.101,0.17,37.206194805736814
0.101,0.18,37.204985879392126
0.101,0.19,37.2038336831411
0.101,0.2,37.20272291411516
0.101,0.21,37.20164207911367
0.101,0.22,37.20058266614494
0.101,0.23,37.19953844819301
0.101,0.24,37.19850491945814
0.101,0.25,37.197478851703444
0.101,0.26,37.19645795291674
0.101,0.27,37.19544060947979
0.101,0.28,37.194425694388734
0.101,0.29,37.19341242647288
0.101,0.3,37.192400268237336
0.101,0.31,37.19138885249509
0.101,0.32,37.19037793017006
0.101,0.33,37.189367333485656
0.101,0.34,37.188356950217425
0.101,0.35,37.18734670582621
0.101,0.36,37.1863365511544
0.101,0.37,37.18532645401648
0.101,0.38,37.184316393493695
0.101,0.39,37.183306356091805
0.101,0.4,37.18229633317285
0.101,0.41,37.18128631925103
0.101,0.42,37.18027631087072
0.101,0.43,37.17926630587334
0.101,0.44,37.17825630292227
0.101,0.45,37.1772463011972
0.101,0.46,37.176236300199406
0.101,0.47,37.175226299628626
0.101,0.48,37.17421629930584
0.101,0.49,37.17320629912549
0.101,0.5,37.17219629902599
0.101,0.51,37.17118629897181
0.101,0.52,37.170176298942735
0.101,0.53,37.169166298927344
0.101,0.54,37.16815629891933
0.101,0.55,37.16714629891523
0.101,0.56,37.16613629891315
0.101,0.57,37.16512629891213
0.101,0.58,37.16411629891163
0.101,0.59,37.163106298911394
0.101,0.6,37.16209629891129
0.101,0.61,37.16108629891124
0.101,0.62,37.160076298911214
0.101,0.63,37.159066298911206
0.101,0.64,37.158056298911205
0.101,0.65,37.157046298911204
0.101,0.66,37.156036298911204
0.101,0.67,37.1550262989112
0.101,0.68,37.1540162989112
0.101,0.69,37.1530062989112
0.101,0.7,37.1519962989112
0.101,0.71,37.1509862989112
0.101,0.72,37.149976298911206
0.101,0.73,37.148966298911205
0.101,0.74,37.147956298911204
0.101,0.75,37.1469462989112
0.101,0.76,37.1459362989112
0.101,0.77,37.1449262989112
0.101,0.78,37.1439162989112
0.101,0.79,37.1429062989112
0.101,0.8,37.141896298911206
0.101,0.81,37.140886298911205
0.101,0.82,37.139876298911204
0.101,0.83,37.1388662989112
0.101,0.84,37.1378562989112
0.101,0.85,37.1368462989112
0.101,0.86,37.1358362989112
0.101,0.87,37.1348262989112
0.101,0.88,37.1338162989112
0.101,0.89,37.132806298911206
0.101,0.9,37.131796298911205
0.101,0.91,37.130786298911204
0.101,0.92,37.1297762989112
0.101,0.93,37.1287662989112
0.101,0.94,37.1277562989112
0.101,0.95,37.1267462989112
0.101,0.96,37.1257362989112
0.101,0.97,37.124726298911206
0.101,0.98,37.123716298911205
0.101,0.99,37.122706298911204
0.101,1.0,37.1216962989112
0.102,0.04,37.240096350944825
0.102,0.05,37.21979854107127
0.102,0.06,37.20801213919898
0.102,0.07,37.20071419195781
0.102,0.08,37.19564972609461
0.102,0.09,37.1917775240161
0.102,0.1,37.18863470376203
0.102,0.11,37.18599983523398
0.102,0.12,37.18374783713794
0.102,0.13,37.181793763859254
