α,p,l
0.026,0.96,1.6345560779683925
0.026,0.97,1.6324735648688413
0.026,0.98,1.6306132528990929
0.026,0.99,1.6289707021114683
0.026,1.0,1.627537826794217
0.027,0.52,1.6666577455202967
0.027,0.53,1.66642257198512
0.027,0.54,1.6657718365509597
0.027,0.55,1.6647544201270534
0.027,0.56,1.6634422270130678
0.027,0.57,1.6619244442713277
0.027,0.58,1.6603005706773002
0.027,0.59,1.6586729258996962
0.027,0.6,1.6571392775329359
0.027,0.61,1.655786120840688
0.027,0.62,1.6546830323853048
0.027,0.63,1.6538784045532071
0.027,0.64,1.6533967573226822
0.027,0.65,1.653237716883302
0.027,0.66,1.6533766475719702
0.027,0.67,1.6537668249352486
0.027,0.68,1.6543429465695647
0.027,0.69,1.6550256986777874
0.027,0.7,1.6557270359544825
0.027,0.71,1.6563557960840862
0.027,0.72,1.6568232617749654
0.027,0.73,1.6570483041989388
0.027,0.74,1.656961790205093
0.027,0.75,1.6565100069775809
0.027,0.76,1.6556569447684364
0.027,0.77,1.6543853723853366
0.027,0.78,1.6526967323651234
0.027,0.79,1.650609965101995
0.027,0.8,1.6481594371680273
0.027,0.81,1.6453921944477938
0.027,0.82,1.6423647837684194
0.027,0.83,1.6391398880772294
0.027,0.84,1.6357830025401174
0.027,0.85,1.6323593462909687
0.027,0.86,1.6289311618508244
0.027,0.87,1.6255555065307326
0.027,0.88,1.6222825921485806
0.027,0.89,1.6191546850732124
0.028,0.47,1.6538452289176477
0.028,0.48,1.654082114549972
0.028,0.49,1.653824395383075
0.028,0.5,1.653040944680546
0.028,0.51,1.6517375274558532
0.028,0.52,1.6499577395000729
0.028,0.53,1.647779563703033
0.028,0.54,1.6453085288932443
0.028,0.55,1.6426686468109093
0.028,0.56,1.6399922937162101
0.028,0.57,1.637410063175641
0.028,0.58,1.635041412783016
0.028,0.59,1.6329867112167313
0.028,0.6,1.6313210934972593
0.028,0.61,1.6300903630146648
0.028,0.62,1.6293090372244319
0.028,0.63,1.6289605122076034
0.028,0.64,1.6289992118513141
0.028,0.65,1.6293544862598226
0.028,0.66,1.6299359322681857
0.028,0.67,1.6306397320788197
0.028,0.68,1.631355551876811
0.028,0.69,1.6319735183968407
0.028,0.7,1.632390802905542
0.028,0.71,1.6325173899702061
0.028,0.72,1.6322806891338777
0.028,0.73,1.631628753427008
0.028,0.74,1.6305319887091638
0.028,0.75,1.6289833599524808
0.029,0.43,1.6397150486780017
0.029,0.44,1.6400626498046287
0.029,0.45,1.640019789358734
0.029,0.46,1.6394820747437375
0.029,0.47,1.6383730718774008
0.029,0.48,1.636658771468181
0.029,0.49,1.6343547290772569
0.029,0.5,1.6315259277637986
0.029,0.51,1.6282805009130623
0.029,0.52,1.624759072123228
0.029,0.53,1.6211216414068341
0.029,0.54,1.6175337845641748
0.029,0.55,1.6141535795865687
0.029,0.56,1.6111202608996917
0.029,0.57,1.608545220317115
0.029,0.58,1.6065056681609906
0.029,0.59,1.6050410463398797
0.029,0.6,1.6041521306116004
0.029,0.61,1.603802646319891
0.029,0.62,1.603923127960632
0.029,0.63,1.6044166649105858
0.029,0.64,1.6051660916408015
0.029,0.65,1.6060421079218643
0.029,0.66,1.6069117649260511
0.029,0.67,1.6076467388323143
0.03,0.4,1.6247308686210995
0.03,0.41,1.6246500082580633
0.03,0.42,1.6243195007284217
0.03,0.43,1.6236007547939266
0.03,0.44,1.622359539676818
0.03,0.45,1.6204951987478955
0.03,0.46,1.617961400675482
0.03,0.47,1.6147761431889918
0.03,0.48,1.6110211236646592
0.03,0.49,1.6068323855382995
0.03,0.5,1.602385108827166
0.03,0.51,1.5978755815793109
0.03,0.52,1.5935029868947825
0.03,0.53,1.5894529454931783
0.03,0.54,1.5858840109609667
0.03,0.55,1.5829176848490933
0.03,0.56,1.5806320707021289
0.03,0.57,1.5790590155843636
0.03,0.58,1.5781844478507436
0.03,0.59,1.5779515514226237
0.031,0.37,1.6090579537671705
0.031,0.38,1.6082400584680865
0.031,0.39,1.6073695006753992
0.031,0.4,1.6063360577320684
0.031,0.41,1.6049757478064697
0.031,0.42,1.6031156865293248
0.031,0.43,1.6006162584947357
0.031,0.44,1.5974025196510604
0.031,0.45,1.5934804995231213
0.031,0.46,1.5889380221651777
0.031,0.47,1.5839327472463114
0.031,0.48,1.57867181983889
0.031,0.49,1.5733878194764817
0.031,0.5,1.5683149891079722
0.031,0.51,1.563668509571608
0.031,0.52,1.5596283172949958
0.031,0.53,1.556327936552217
0.032,0.34,1.5940155498773974
0.032,0.35,1.5921366373042292
0.032,0.36,1.5902629749535722
0.032,0.37,1.5884527001673343
0.032,0.38,1.586627586147262
0.032,0.39,1.584612315142325
0.032,0.4,1.582191652599341
0.032,0.41,1.5791702308066442
0.032,0.42,1.5754212549953557
0.032,0.43,1.5709154583209297
0.032,0.44,1.5657278702370292
0.032,0.45,1.5600253481571693
0.032,0.46,1.5540410933358169
0.032,0.47,1.548043272118729
0.032,0.48,1.5423039080891672
0.033,0.32,1.5779092996117543
0.033,0.33,1.5748057310222747
0.033,0.34,1.5716603098447866
0.033,0.35,1.568675257024543
0.033,0.36,1.5658648588021309
0.033,0.37,1.563082728619323
0.033,0.38,1.5600850863592202
0.033,0.39,1.5566102407892333
0.033,0.4,1.5524525877984705
0.033,0.41,1.5475143482907725
0.033,0.42,1.5418271239108985
0.033,0.43,1.5355444574901072
0.033,0.44,1.528913084948346
0.034,0.3,1.5623832834058233
0.034,0.31,1.5580730460002685
0.034,0.32,1.5534827832479507
0.034,0.33,1.5490339647089513
0.034,0.34,1.544924678184826
0.034,0.35,1.5411184873788613
0.034,0.36,1.5373940950067948
0.034,0.37,1.5334369258485439
0.034,0.38,1.5289431172139747
0.034,0.39,1.523706793999709
0.034,0.4,1.517671232784046
0.034,0.41,1.5109383410105612
0.035,0.29,1.542850885771108
0.035,0.3,1.536851557031397
0.035,0.31,1.5307161094553055
0.035,0.32,1.5249270858791566
0.035,0.33,1.5196817634244275
0.035,0.34,1.5148902150251506
0.035,0.35,1.5102510303736485
0.035,0.36,1.5053756212772478
0.035,0.37,1.499919407736885
0.035,0.38,1.4936819763290272
0.036,0.27,1.529613290870933
0.036,0.28,1.5226767744149656
0.036,0.29,1.5149300637852554
0.036,0.3,1.507188614512068
0.036,0.31,1.5000144681832823
0.036,0.32,1.4936152076914047
0.036,0.33,1.4878495340617734
0.036,0.34,1.482331713234631
0.036,0.35,1.4765934575770558
0.036,0.36,1.4702462550328121
0.037,0.26,1.5112131961336597
0.037,0.27,1.5025190831820017
0.037,0.28,1.492978087387742
0.037,0.29,1.4835631081940506
0.037,0.3,1.4749440107404945
0.037,0.31,1.4673597517289432
0.037,0.32,1.4606262009082265
0.037,0.33,1.4542702906137184
0.037,0.34,1.4477349061675957
0.038,0.25,1.4933964832798685
0.038,0.26,1.4829888267373932
0.038,0.27,1.4716230740354186
0.038,0.28,1.4604596311559255
0.038,0.29,1.450315340593185
0.038,0.3,1.4414941428352956
0.038,0.31,1.4337867046660608
0.038,0.32,1.4266322455120377
0.039,0.24,1.4766428158271754
0.039,0.25,1.4646251097002942
0.039,0.26,1.4514321808669293
0.039,0.27,1.4384422710382851
0.039,0.28,1.426668714623974
0.039,0.29,1.4165292904533962
0.039,0.3,1.4078201833814354
0.04,0.23,1.4613194512165175
0.04,0.24,1.447874392237315
0.04,0.25,1.432899176347302
0.04,0.26,1.4180131843998816
0.04,0.27,1.404483065486084
0.04,0.28,1.3929064699622726
0.04,0.29,1.3831341130849664
0.041,0.22,1.447659409945315
0.041,0.23,1.4330708259475922
0.041,0.24,1.4164326413888897
0.041,0.25,1.3996103735725125
0.041,0.26,1.384180969117187
0.041,0.27,1.371004710636634
0.042,0.21,1.4357442151245383
0.042,0.22,1.420415585578175
0.042,0.23,1.402341406038867
0.042,0.24,1.3836046014759176
0.042,0.25,1.366136861325957
0.042,0.26,1.3511553965812235
0.043,0.2,1.4254952975166795
0.043,0.21,1.4099553760592853
0.043,0.22,1.3908139766652237
0.043,0.23,1.3702901377837025
0.043,0.24,1.3506832170556304
0.043,0.25,1.3336605570760935
0.044,0.19,1.4166827950180505
0.044,0.2,1.4015641571402464
0.044,0.21,1.381891148184968
0.044,0.22,1.3598644944622231
0.044,0.23,1.3381080473743776
0.044,0.24,1.3188092855218718
0.045,0.19,1.3949376476082909
0.045,0.2,1.3754354336164178
0.045,0.21,1.3523947279340176
0.045,0.22,1.3286367808580224
0.045,0.23,1.3068844643128976
0.046,0.18,1.3896170690202048
0.046,0.19,1.371107433109046
0.046,0.2,1.3477728945801037
0.046,0.21,1.3223935737372692
0.046,0.22,1.2981503884479648
0.047,0.18,1.3683675203355907
0.047,0.19,1.3456709453161892
0.047,0.2,1.3193425043098976
0.047,0.21,1.292812674788669
0.048,0.17,1.3665304954867268
0.048,0.18,1.3455152145126208
0.048,0.19,1.3192183328175893
0.048,0.2,1.2909470894432367
0.049,0.17,1.3465119005162847
0.049,0.18,1.3214686542104
0.049,0.19,1.2924048236985832
0.049,0.2,1.2633607581414834
0.05,0.16,1.3477660060461958
0.05,0.17,1.325242801775915
0.05,0.18,1.2967172325866119
0.05,0.19,1.265901753416325
0.051,0.16,1.3294766263869435
0.051,0.17,1.303040062987908
0.051,0.18,1.2717974074736276
0.051,0.19,1.240348354869528
0.052,0.15,1.3331327261028778
0.052,0.16,1.3101934813927494
0.052,0.17,1.2802841327479508
0.052,0.18,1.247257295773781
0.053,0.15,1.3168688054607112
0.053,0.16,1.2901355618462647
0.053,0.17,1.2573956234484496
0.054,0.14,1.3220745768175877
0.054,0.15,1.29982101530659
0.054,0.16,1.2695752231963022
0.054,0.17,1.234810552662043
0.055,0.14,1.3079318265914066
0.055,0.15,1.2821131850439809
0.055,0.16,1.2488230857924494
0.056,0.14,1.2932177885646456
0.056,0.15,1.2639147764428444
0.056,0.16,1.2282115054639813
0.057,0.14,1.2779708033796051
0.057,0.15,1.2454323844804691
0.057,0.16,1.2080775571130407
0.058,0.13,1.2892755365485276
0.058,0.14,1.2622664474072558
0.058,0.15,1.2268996561114978
0.059,0.13,1.2764385204009938
0.059,0.14,1.2462142541463856
0.059,0.15,1.208566269029021
0.06,0.13,1.263250498537665
0.06,0.14,1.2299528259984718
0.061,0.12,1.2763085256912505
0.061,0.13,1.2497354183096654
0.061,0.14,1.2136437091650523
0.062,0.12,1.2653991311131447
0.062,0.13,1.2359435318869785
0.062,0.14,1.1974644297083412
0.063,0.12,1.2543067286415186
0.063,0.13,1.2219493846882945
0.064,0.12,1.2430088593310231
0.064,0.13,1.2078487313675588
0.065,0.11,1.258696766249582
0.065,0.12,1.2315024981662541
0.065,0.13,1.193754610242265
0.066,0.11,1.2494860484427655
0.066,0.12,1.2198042491143786
0.066,0.13,1.1797928253213164
0.067,0.11,1.240234215111797
0.067,0.12,1.207949640889969
0.068,0.11,1.230896724001076
0.068,0.12,1.1959916172676583
0.069,0.11,1.2214423487704211
0.069,0.12,1.1839983540906989
0.07,0.1,1.2398419564237124
0.07,0.11,1.2118542324378114
0.07,0.12,1.1720505572412103
0.071,0.1,1.232226007013506
0.071,0.11,1.202130299242011
0.072,0.1,1.2246689312121704
0.072,0.11,1.1922830482188924
0.073,0.1,1.2171174196710897
0.073,0.11,1.1823387833592947
0.074,0.1,1.2095269432380977
0.074,0.11,1.1723363597967098
0.075,0.1,1.2018629742366276
0.076,0.09,1.222350406969143
0.076,0.1,1.1941017887148084
0.077,0.09,1.2162016675522453
0.077,0.1,1.186230845873725
0.078,0.09,1.2101845100772366
0.078,0.1,1.1782487608143866
0.079,0.09,1.2042444131285563
0.079,0.1,1.1701649042522735
0.08,0.09,1.1983322057405887
0.08,0.1,1.1619986766497146
0.081,0.09,1.1924051760116763
0.082,0.09,1.1864279300203606
0.083,0.09,1.1803729892548118
0.084,0.08,1.2030256694944321
0.084,0.09,1.1742211253636519
0.085,0.08,1.198285992935126
0.085,0.09,1.167961441140901
0.086,0.08,1.1936957433703226
0.086,0.09,1.1615912156204884
0.087,0.08,1.1892068020346258
0.087,0.09,1.155115538477861
0.088,0.08,1.1847744735823589
0.089,0.08,1.1803582633571983
0.09,0.08,1.175922514617106
0.091,0.08,1.171436898157369
0.092,0.08,1.1668767515379133
0.093,0.07,1.1898055190357495
0.093,0.08,1.1622232697871748
0.094,0.07,1.1860896746538034
0.094,0.08,1.157463553785494
0.095,0.07,1.1825704171205793
0.095,0.08,1.1525905263309177
0.096,0.07,1.1792069034424788
0.096,0.08,1.1476027290124673
0.097,0.07,1.175959690935233
0.098,0.07,1.1727912995705154
0.099,0.07,1.169666710479558
0.1,0.07,1.1665537946890814
